c0_v6_stage1_pred,c1_v6_stage1_pred,c2_v6_stage1_pred,c3_v6_stage1_pred,c4_v6_stage1_pred,c5_v6_stage1_pred,c6_v6_stage1_pred,c7_v6_stage1_pred,c8_v6_stage1_pred,c9_v6_stage1_pred
0.000403683019844,0.000349716084807,0.000549767168125,0.000230620598364,0.989719115366,0.000417902316597,0.00670740006335,0.000314461172628,0.00110257696955,0.000204757240739
0.00101632632692,0.0011015431949,0.00103402462741,0.000590999540102,0.991678476579,0.00103329644765,0.00145095818019,0.000739238781144,0.000626296384823,0.000728839937863
6.65360429402e-05,7.82756434921e-05,6.65091328211e-05,5.20767937844e-05,6.49986028316e-05,0.999286083112,6.66559879786e-05,0.000170820239565,6.99641403672e-05,7.8080303734e-05
1.70316081188e-05,1.30520873565e-05,1.66755860815e-05,9.93925813523e-06,0.99987356367,1.71906544931e-05,1.53408084227e-05,1.58511202474e-05,1.21770086823e-05,9.17819894519e-06
3.23745894471e-05,2.45669479126e-05,6.27093502193e-05,5.30758683717e-05,2.55573753035e-05,3.09194534835e-05,2.88342901802e-05,2.24886316309e-05,1.95626172591e-05,0.999699910876
0.992674264862,0.000312494207248,0.000438211811575,0.000994266891327,0.000387488506737,0.00133570332466,0.000389387883118,0.000318134628048,0.00115179914651,0.00199824873882
2.07359892658e-05,3.43974792008e-05,2.34913363695e-05,4.04152372807e-05,1.83379264217e-05,2.13924210568e-05,0.999786904421,1.42458406079e-05,2.72029835063e-05,1.2876364883e-05
3.65285737604e-05,2.64291782982e-05,6.47532616755e-05,9.5996234857e-05,4.95893876666e-05,3.7648403203e-05,3.35706050441e-05,0.999588729518,3.19571825931e-05,3.47976547789e-05
0.999718663526,2.09411432222e-05,3.21633763614e-05,2.47350889375e-05,2.86527266073e-05,2.63528367282e-05,2.67303231161e-05,2.14508053498e-05,2.02870444534e-05,8.00231294414e-05
0.000168308978492,0.000307610382346,4.08087745201e-05,3.33655612395e-05,3.72764743043e-05,4.45454219675e-05,0.999262445359,2.37360578061e-05,5.90041808207e-05,2.28988095041e-05
1.7005117257e-05,0.999816514576,2.65542931873e-05,1.31417740634e-05,4.32404008424e-05,1.64035600095e-05,1.89420151866e-05,1.80503728909e-05,1.95175727621e-05,1.06303173594e-05
0.999697232937,2.10845726121e-05,3.34745240554e-05,2.08263071503e-05,2.91829432325e-05,2.99203164519e-05,3.2385852505e-05,2.08017141204e-05,2.29182332515e-05,9.21725993472e-05
1.58569496942e-05,1.20114502935e-05,2.83283230699e-05,2.42209137215e-05,1.66626040604e-05,1.2824807023e-05,1.40993642201e-05,0.999845212705,1.67249975385e-05,1.40578849124e-05
0.999745571914,2.026295583e-05,3.22914693113e-05,1.96746151772e-05,2.95579363129e-05,3.34587290474e-05,2.586397272e-05,2.10589879073e-05,1.96648194106e-05,5.25946003557e-05
0.000216493479252,0.000245032472315,0.000245134423959,0.000124429044653,0.99745674639,0.000201756182516,0.000193450753534,0.000319964776309,0.000246530877905,0.000750461599069
0.000108187036914,8.84271717493e-05,0.000165692608136,0.000139111989515,9.35684282553e-05,0.0011749114523,9.72260465716e-05,7.51910503665e-05,7.93825828293e-05,0.997978301633
0.00137501329214,0.00145731137909,0.00141247558383,0.000920014153934,0.00116559549286,0.00107212280024,0.00122742940993,0.000963989854331,0.0335905275653,0.956815520468
0.000472517964978,0.000407730776181,0.000609379317356,0.000732640144762,0.000374151082182,0.000398574680978,0.000417092576058,0.000502373515276,0.995734303675,0.000351236267239
3.88751277431e-05,0.99051510779,4.33829787739e-05,4.05157201567e-05,4.65643540992e-05,3.3853752407e-05,5.63318563025e-05,0.000104700767614,2.81988538175e-05,0.00909246879948
5.40668571804e-05,5.37669245583e-05,8.44410268886e-05,0.000116775926492,4.92299143205e-05,4.77457668179e-05,5.08576775032e-05,3.73051771212e-05,0.99940846035,9.73503789026e-05
1.46642754797e-05,1.20288235856e-05,1.47088688866e-05,1.2103316796e-05,1.24392196698e-05,0.999874357532,1.45646375729e-05,1.06400308107e-05,1.69833269487e-05,1.75099685269e-05
1.76251104387e-05,1.38004187074e-05,2.7186460378e-05,2.85933408224e-05,1.86360297675e-05,2.13091497815e-05,1.58191296961e-05,0.999826972929,1.46076385558e-05,1.54497931677e-05
1.67464830672e-05,1.48702539818e-05,1.80376716512e-05,1.92495729092e-05,1.62424849019e-05,0.999794502514,1.66770280119e-05,7.12910320418e-05,2.00259263763e-05,1.23570328065e-05
2.07311825826e-05,1.80304143855e-05,2.0188651852e-05,1.38131934297e-05,0.000225124835861,0.999604717596,2.33332732307e-05,2.90811736259e-05,2.02324218198e-05,2.47472571106e-05
1.7714906363e-05,1.45601741794e-05,1.92394944591e-05,0.00069361979751,1.50424609835e-05,1.57271129659e-05,1.58821435261e-05,1.232808855e-05,1.34295775624e-05,0.999182456244
2.19782160183e-05,1.82786945385e-05,4.8713962988e-05,2.62030161417e-05,1.75554215066e-05,1.62222960146e-05,1.89897778838e-05,1.53041336715e-05,0.999776391382,4.0363098859e-05
0.000190265821055,0.00034470091287,0.000185296816971,0.000123125449617,0.998311883337,0.000201949473511,0.00021332034786,0.000131843455227,0.000133661239437,0.000163953146041
0.00506235921096,0.00379607140118,0.0123894490301,0.00287742141575,0.00420215520941,0.00386503439892,0.00448259313829,0.0036553797276,0.953501707584,0.0061678288839
0.927905472862,0.00490994658772,0.0070052436173,0.0051115036809,0.00832994227922,0.00379709608331,0.0182483084422,0.0033185059485,0.00292125583974,0.0184527246589
0.000151246923211,0.996979729457,0.000243507326412,0.00142208735068,0.000221036918702,0.000264372983249,0.000159959688562,0.000102493608676,0.000153696957136,0.00030186878682
1.61526963497e-05,1.32192479219e-05,1.58700653189e-05,1.01056426905e-05,1.27181479248e-05,0.999705997243,1.73026342775e-05,2.3577650105e-05,0.000162286220581,2.27704517135e-05
9.63617896327e-06,8.19855693387e-06,1.05939791931e-05,0.999845686585,7.48469151437e-06,8.01543335087e-06,8.55573732255e-06,6.60883192135e-06,1.03694856548e-05,8.48505202932e-05
0.000671662724004,0.000649457597729,0.000770585813364,0.990721287254,0.000818000683202,0.00209083946726,0.000918856070053,0.000468307100874,0.000769492363353,0.00212151092603
1.7707760545e-05,1.80476881661e-05,4.08611001273e-05,1.67223359768e-05,1.73713115986e-05,1.64335423583e-05,1.67423867636e-05,0.999828624571,1.48790249872e-05,1.26102781752e-05
2.2291148408e-05,1.95721164892e-05,2.51839719818e-05,1.89889536776e-05,2.02797119338e-05,2.18658968267e-05,0.999822674285,1.52189777852e-05,1.9540668861e-05,1.43842691564e-05
0.000196029214104,0.997648995457,0.000423890129849,0.000305254282072,0.000168135156531,0.00035224292956,0.000192305346885,0.000134865190273,0.00029296495752,0.000285317336658
1.91390560623e-05,0.999273057367,2.40694761503e-05,2.46638185637e-05,7.91062431928e-05,1.70927694337e-05,1.705931226e-05,5.87716695205e-05,3.11221750865e-05,0.000455918112332
2.56951737177e-05,2.08185716687e-05,4.64364176607e-05,8.24967481665e-05,2.01535680524e-05,1.8844687138e-05,2.19128299622e-05,1.76897977852e-05,0.999728848612,1.71035935153e-05
5.54915743262e-05,4.54710862172e-05,0.999574727689,5.61557791002e-05,4.56521561751e-05,4.35904736302e-05,4.91823845265e-05,3.84540675022e-05,4.51309639508e-05,4.61438252409e-05
0.000370665164751,0.000380527068648,0.000551851616541,0.000295307973497,0.935919423002,0.00174043954683,0.00032464740489,0.0506505059052,0.000913730100023,0.00885290221781
3.04195467558e-05,2.43546868225e-05,4.3148319126e-05,2.33378011482e-05,0.000145107038061,2.97362905806e-05,0.999639068893,2.1840516214e-05,2.11026781147e-05,2.18842304004e-05
0.000104953463308,0.000107273413378,0.000135843455298,0.000204498387108,8.33862571448e-05,9.30334738907e-05,9.50674032012e-05,7.3243199762e-05,0.999014981466,8.7719480691e-05
1.71681911602e-05,1.38694525771e-05,1.97917616149e-05,1.26332994218e-05,0.000102346559794,1.68399993829e-05,0.999767153952,1.16768220193e-05,2.97007579046e-05,8.81920369325e-06
1.63046823346e-05,2.01702959293e-05,0.999835508287,2.00485822117e-05,1.40590187376e-05,1.54418767401e-05,1.57816708104e-05,1.10998752677e-05,4.05810422474e-05,1.10046689045e-05
1.11411963096e-05,8.49693885547e-06,1.20867602778e-05,0.999843111843,8.66771921781e-06,9.88845447139e-06,2.38195845893e-05,7.7187847784e-06,3.35976861277e-05,4.14710320776e-05
2.19135117872e-05,0.997844866817,2.11864375999e-05,2.15270182408e-05,0.000189221612868,1.65133355059e-05,1.84021664201e-05,1.56128880092e-05,0.00182264479764,2.81114151074e-05
3.32984128403e-05,2.34389869159e-05,3.70807485321e-05,3.64100907205e-05,2.61298718019e-05,2.68575073993e-05,2.99455195116e-05,2.31372964344e-05,0.999731868188,3.18333782699e-05
3.20678432878e-05,3.23769099523e-05,3.12465566562e-05,2.10541266733e-05,0.999691872844,2.49125864174e-05,2.68806117547e-05,0.000100115734398,1.81747495894e-05,2.12980369425e-05
1.27604859506e-05,1.04523568419e-05,1.34813101482e-05,9.5387761766e-06,1.03034386462e-05,0.999875986776,1.265430271e-05,1.68631358413e-05,7.18514303649e-06,3.07742748948e-05
2.25662392384e-05,0.000897877404795,4.75468985028e-05,2.76784618801e-05,7.90829830112e-05,2.55507533301e-05,0.998824847164,1.52561963948e-05,4.65572022824e-05,1.30366961131e-05
0.00289295313896,0.00969344212777,0.003076715659,0.00162650585005,0.965307877904,0.00240224701365,0.00364926003071,0.00612241708329,0.00362355420409,0.0016050269882
1.76164100805e-05,1.59413593742e-05,1.93702097115e-05,8.42299073555e-05,1.39104816339e-05,1.9658165234e-05,1.58017082955e-05,1.22914763341e-05,1.15166262832e-05,0.999789663656
1.36866421949e-05,1.08535380126e-05,1.33501582417e-05,9.72248697725e-06,1.10915831952e-05,0.999859967468,1.36353965321e-05,9.86816549155e-06,2.10757529809e-05,3.67488087591e-05
2.43314271381e-05,2.16281838843e-05,2.40369008719e-05,1.52449205447e-05,1.90263874332e-05,2.55753081416e-05,2.16186866727e-05,1.66457121887e-05,1.67174131882e-05,0.99981517506
0.0258163227781,0.0193505735343,0.025095135075,0.0237420034964,0.0210967059401,0.021638057775,0.0229656166963,0.017733362825,0.755164645346,0.0673975765342
0.0366882116804,0.0257868189352,0.0568160023694,0.0343953196284,0.0301672589299,0.0310567391616,0.0338024508586,0.0262081490841,0.405406484038,0.319672565314
9.0778560855e-05,6.76226026722e-05,0.996828269135,0.00138037175868,7.43498167902e-05,8.01651791766e-05,8.04582036779e-05,6.69644884949e-05,8.50059544909e-05,0.00124601430037
0.000270896758894,0.000213219023906,0.000260566668832,0.000347206338346,0.00492218788702,0.992392632407,0.000478841873026,0.000185009619692,0.000482412598967,0.000447026824002
1.31826648159e-05,1.07386575931e-05,1.42627058074e-05,0.999738690986,1.02226761921e-05,1.35194170336e-05,1.17196383546e-05,1.01534271829e-05,9.11525727082e-06,0.000168394569725
1.91098345541e-05,1.5323047765e-05,3.87315438536e-05,1.53997423432e-05,3.1954638966e-05,1.89751129713e-05,0.999800897277,1.31061048354e-05,3.68703066652e-05,9.63239093252e-06
3.04561361872e-05,5.99481144327e-05,0.999611168141,5.48839671782e-05,2.90750946801e-05,0.000103348162045,2.71652090986e-05,2.1143370301e-05,4.09748323931e-05,2.18369731098e-05
0.0065758359809,0.00482145189655,0.00677463242569,0.91306116907,0.00520866425466,0.0120956474888,0.00672707872004,0.0289267787538,0.00341883502209,0.0123899063871
1.58591982695e-05,2.73348721047e-05,1.57902847357e-05,9.32014149549e-06,0.99984461939,1.70850277952e-05,3.3851776772e-05,1.55336414861e-05,9.16352510453e-06,1.14421424481e-05
2.35205136761e-05,1.8824475338e-05,3.01555632412e-05,1.68431445923e-05,2.72724407528e-05,2.30664514365e-05,0.999810265009,1.66960187153e-05,1.81577593439e-05,1.51986234283e-05
0.000604107482731,0.504998991308,0.0284092819625,0.00056216138004,0.00048895949701,0.00043993598927,0.000535670384521,0.000411752723475,0.463227731119,0.000321408153967
0.0009891171657,0.000695969526149,0.00106022935618,0.000914372976986,0.0011318571725,0.00100670440748,0.00087194601288,0.991487046641,0.000865493824307,0.00097726291696
0.97559191565,0.00207583431614,0.00243405564918,0.00144866831043,0.00198367238653,0.00203821334775,0.00189730903848,0.00173730313686,0.00687887342389,0.00391415474092
1.57312120002e-05,1.19451708323e-05,2.09205073873e-05,6.28039690168e-05,2.58123845275e-05,1.36752956527e-05,1.36754735134e-05,0.999794589319,1.55364731902e-05,2.53101950206e-05
1.65127146183e-05,1.32811128458e-05,1.88261853089e-05,1.50979793779e-05,2.04362433153e-05,1.69605401655e-05,0.999853258455,1.16327948837e-05,1.91300058322e-05,1.48639685533e-05
3.84283861649e-05,2.83277898236e-05,4.12194141764e-05,0.000187707768023,3.06372570758e-05,3.41817191317e-05,3.45588451832e-05,2.69107134462e-05,2.13576800279e-05,0.999556670427
0.999758895995,2.44089011845e-05,3.26495115178e-05,1.87828904987e-05,2.95353219804e-05,2.66976040586e-05,2.64026691904e-05,2.14146446376e-05,2.05614463284e-05,4.06510153689e-05
4.99494539225e-05,3.53231643418e-05,8.38885174905e-05,4.58228188498e-05,4.09169100075e-05,3.79624153687e-05,4.25133974426e-05,3.44774771086e-05,0.999602447304,2.66985412466e-05
1.35235675875e-05,1.68950167766e-05,1.25503243568e-05,8.22098372747e-06,0.999890455796,1.01481715995e-05,1.27800664649e-05,9.2149539448e-06,1.75444910704e-05,8.66662861358e-06
1.82782086876e-05,1.52210492601e-05,2.00130451136e-05,1.46753487511e-05,2.73227970431e-05,1.83834692707e-05,0.999835283786,1.44298893198e-05,2.51538669784e-05,1.12385398121e-05
1.82149207755e-05,1.27546915547e-05,0.000101636794419,3.47643999862e-05,1.4264340143e-05,1.34613209965e-05,1.57281107021e-05,1.2516091825e-05,0.999763629226,1.30301038257e-05
1.49520856246e-05,1.08089925597e-05,1.87662505575e-05,1.44820322817e-05,1.9486091878e-05,1.79113068083e-05,1.32802281102e-05,0.999837810012,2.87142786937e-05,2.3788721002e-05
0.000529680154143,0.00429575832143,0.992082373667,0.000614592627402,0.000372452498476,0.000317653988523,0.000394971957783,0.0002949646951,0.000403278541757,0.000694273548421
0.000441965341626,0.000309144954535,0.000454401131889,0.000288822004167,0.000789098993384,0.000642877739437,0.000397055370401,0.994596725055,0.000844204719838,0.00123570468942
0.0180736024725,0.0135403765419,0.0173667201782,0.0104096763772,0.0211243467244,0.0147292690701,0.0159912556757,0.0413476633289,0.0352387779029,0.812178311728
0.0043553704911,0.00806166476323,0.0127653079101,0.0285029414868,0.00369532459589,0.0314581051072,0.00441856797571,0.00302899071321,0.00239443397959,0.901319292977
3.04274983995e-05,2.34833771713e-05,3.29923132903e-05,1.75260251e-05,0.999707934242,2.5563900455e-05,3.19755634393e-05,7.37610377097e-05,2.63624599851e-05,2.99735824522e-05
3.18406808101e-05,2.58180199597e-05,6.17309174565e-05,4.2670920356e-05,4.07936669766e-05,3.20611247805e-05,0.999686541312,2.63883402682e-05,3.68457930648e-05,1.5309224044e-05
0.0787977166929,0.0175747446697,0.0238381892793,0.0151249555854,0.0274594359058,0.570806713912,0.0257102478068,0.0486694590542,0.0486527609363,0.143365776158
2.43771161966e-05,2.22288522287e-05,2.96931502288e-05,0.999711037155,1.90371797299e-05,2.22997849426e-05,2.16389129168e-05,1.69907938704e-05,1.31480390534e-05,0.000119549016108
9.96940590678e-05,0.000446753678301,0.000108077826164,0.000298812854753,9.1669800044e-05,8.06497769049e-05,0.000117640970229,6.99575805586e-05,0.998302293461,0.000384449993036
2.81557977305e-05,2.06433720767e-05,2.62199514663e-05,1.65681423809e-05,2.56498055725e-05,2.68044494975e-05,2.31056029773e-05,0.000138663275592,0.999668682776,2.55068269272e-05
2.17983068947e-05,1.57062198439e-05,2.32618932916e-05,0.000135514865345,1.70110169845e-05,1.9367292356e-05,1.92839388438e-05,1.48015802059e-05,1.14423338813e-05,0.999721812552
0.00556713180932,0.00448537628773,0.00574672368637,0.00548062374182,0.00497753969448,0.93212560801,0.0062282723865,0.00387222971079,0.0030146815555,0.0285018131176
4.7315664572e-05,0.999518298785,4.88318926817e-05,2.77859851518e-05,5.02364853421e-05,3.86431165537e-05,4.49891948197e-05,3.5902746425e-05,0.000162944975443,2.5051154432e-05
2.97888230273e-05,2.33698490764e-05,3.01401345646e-05,1.69693534696e-05,0.999650743591,2.82412376154e-05,0.000104345124176,2.24081555126e-05,7.12341361251e-05,2.27595952857e-05
1.82474425484e-05,1.51244376022e-05,0.999646755637,2.87894899483e-05,1.44196408736e-05,1.6475852194e-05,2.04275175197e-05,1.28532330504e-05,0.000212367464834,1.45392843801e-05
0.000133480553507,0.000110996155104,0.000253566168569,0.010055554668,0.000289997104181,0.0138673311004,0.000351733298628,0.974311366632,0.000100928096315,0.000525046223738
0.00320684381654,0.00236415642382,0.00312130413659,0.00185760364683,0.00375697516924,0.00920625840532,0.00290891282808,0.943400589089,0.00574206798263,0.0244352885019
0.000153593368102,0.995065477494,0.000207604103716,8.99804148307e-05,0.000136718404616,0.000167390647105,0.000127480298708,0.000320031909353,0.00359350341596,0.000138219943187
0.00319306258102,0.00197435914105,0.00285459201316,0.00348476234587,0.00232291275064,0.850670923758,0.00263335582112,0.00181618599192,0.00156919609174,0.129480649505
1.69709145879e-05,1.34485547513e-05,1.82638875635e-05,1.310182728e-05,2.80431144301e-05,1.74071602377e-05,0.999843882111,1.17432166204e-05,2.4900351463e-05,1.22388623824e-05
0.000220214478368,0.000354506901,0.000384433059461,0.000130496533997,0.000180828920154,0.000162960040062,0.000194295034163,0.000151085620322,0.99805800398,0.000163175432833
0.0119024842997,0.00933485469508,0.0116687608873,0.00755202223852,0.0721096468442,0.578875261476,0.269989020695,0.00824782624439,0.0178652897236,0.0124548328956
1.72040766838e-05,1.40616603002e-05,2.11035824427e-05,1.2429813183e-05,2.46767710082e-05,1.73267430836e-05,0.999842955735,1.55006545462e-05,2.40824364215e-05,1.06585277997e-05
2.05357011582e-05,1.69640322249e-05,2.37557553154e-05,7.73820964889e-05,1.73407307741e-05,0.999755639242,2.11975290097e-05,1.48339429655e-05,2.83279063973e-05,2.4023063594e-05
3.99380703513e-05,3.35892605884e-05,4.36958939681e-05,0.999527493114,3.1038426502e-05,3.28882146937e-05,3.55235235556e-05,2.71857314547e-05,6.90739864626e-05,0.000159573778844
4.87780838598e-05,0.999155449481,0.000320958891447,0.000103473882083,5.96721366745e-05,5.67704795233e-05,4.77990559909e-05,3.30854478764e-05,0.000143695847472,3.03166940036e-05
1.4090010741e-05,1.13943089108e-05,1.36540356672e-05,9.92889479963e-06,1.13514577121e-05,0.999822078534,1.40353501719e-05,1.26910992349e-05,6.64750964848e-05,2.43012123956e-05
0.0411343875387,0.0288850494258,0.0396641063097,0.0258448740546,0.0455619064558,0.0435990851012,0.0364450076649,0.353790491694,0.0599848351186,0.325090256637
6.12838459255e-05,4.54417238595e-05,7.65136329726e-05,0.000665345326105,5.4677760539e-05,5.12661056686e-05,5.46840157589e-05,0.000374113162816,0.99847772695,0.000138947476468
1.73393614177e-05,0.998131750056,1.75876658237e-05,1.21270631615e-05,1.73734871202e-05,1.30522168476e-05,1.48434914556e-05,0.00136297485139,0.000403236541003,9.71526587213e-06
2.60569920091e-05,2.3124904825e-05,0.999509072049,4.93243302923e-05,2.13008059719e-05,2.61887966163e-05,2.60260378537e-05,1.79934961868e-05,0.000286525237195,1.43873499087e-05
1.81491369088e-05,1.6857829424e-05,0.999843641414,3.20155518158e-05,1.51038824277e-05,1.52294748274e-05,1.60714911604e-05,1.31468545531e-05,1.74006495279e-05,1.23837149986e-05
0.00527312362225,0.00350552758963,0.00369437767701,0.950843974984,0.00287087321367,0.0188684929359,0.00370642110056,0.00248150454756,0.00389182318748,0.00486388114223
4.13372803039e-05,3.3773754587e-05,4.15464023851e-05,3.50088296157e-05,3.32264840769e-05,0.999583974293,4.19138368742e-05,2.98580069453e-05,3.52623536541e-05,0.000124098758553
0.000362525398236,0.000289056018699,0.000397330482654,0.000323751749955,0.000300492836246,0.000309163481254,0.000328908118696,0.000254342612329,0.00166997491574,0.995764454386
1.64015628645e-05,1.80361286723e-05,1.64856357654e-05,1.00229809465e-05,0.99988049509,1.22006321031e-05,1.36524152415e-05,1.53456806958e-05,9.01832111624e-06,8.34155237252e-06
0.00328421260934,0.00260135871052,0.0182648415706,0.0958531058245,0.00263036876822,0.00251100692317,0.00292127199533,0.00233588033497,0.866954111309,0.00264384195475
0.000688135315496,0.000600291134073,0.000884963487251,0.00111801546954,0.000859193851736,0.00616987501495,0.00076152231102,0.90163426154,0.0868852111711,0.000398530704922
2.22708985314e-05,0.999776949585,2.27562807527e-05,2.9083607095e-05,2.24799969638e-05,1.67228948037e-05,1.96955592724e-05,1.52158967591e-05,5.41093521098e-05,2.07159288034e-05
0.0115073602004,0.0104253044891,0.0123236227652,0.4837277444,0.00898727925649,0.0396751412002,0.0102121940735,0.0664175510098,0.00843374648984,0.348290056115
0.00320351122726,0.00227908421665,0.00347201612778,0.00780293977477,0.00278709355756,0.00381028294176,0.00283334110592,0.00218453451321,0.00490417194663,0.966723024588
