c0_v1_stage2_pred,c1_v1_stage2_pred,c2_v1_stage2_pred,c3_v1_stage2_pred,c4_v1_stage2_pred,c5_v1_stage2_pred,c6_v1_stage2_pred,c7_v1_stage2_pred,c8_v1_stage2_pred,c9_v1_stage2_pred
0.000228896288526,6.53577097331e-08,1.98257737515e-10,2.61287684859e-09,5.45415431253e-05,1.25083888799e-05,0.99955090545,1.90987253919e-09,0.000153077975638,2.75592216449e-10
2.82659081368e-07,3.68781433243e-07,1.06856960446e-15,4.1236848706e-11,0.987651991538,6.36940164618e-05,0.0122435661119,2.82778201088e-07,3.98140736211e-05,9.64974795264e-20
2.46782900808e-08,2.21945981011e-07,3.66898800413e-08,0.000101153127181,1.33303114547e-06,4.89052978889e-08,3.492887713e-13,0.99989640394,7.77670631315e-07,1.16985902744e-11
3.98429488954e-09,3.94191144243e-07,1.67660682702e-06,0.976557144032,1.17012701981e-16,0.0216087386865,4.44903996685e-16,7.38507746545e-08,6.03504353746e-09,0.00183196261302
2.23631782295e-08,2.89617764367e-09,5.84208391892e-13,4.8999642475e-08,1.81914840585e-06,3.08156833224e-13,5.21478160168e-10,0.999992477855,5.62814233933e-06,7.32665458524e-11
2.05739568691e-07,0.0122086667889,0.98312044692,4.41421952943e-15,7.10569068362e-12,3.86463518948e-06,3.64140831816e-05,7.28621531044e-19,0.00463005073273,3.51093446918e-07
5.28656240931e-15,0.966603289387,1.09222250281e-10,0.00110900222696,1.75148330543e-05,2.33001437344e-08,3.93340413601e-10,7.68239947785e-14,0.0321124017215,0.000157768029142
2.88844037319e-09,0.00110339807547,1.46701664699e-09,5.9574482382e-08,1.1878227704e-05,2.45045570218e-10,0.998110740396,3.62051682628e-14,0.000773919125992,1.92789706077e-19
0.176956130388,2.12290545346e-05,0.000100382367073,0.0366290825506,2.49188782374e-11,1.48448840237e-09,1.34610213677e-19,7.68224447112e-06,9.59189107967e-07,0.786284532697
1.30892270369e-09,1.41195172916e-08,1.58260768031e-05,0.992978415774,7.67151208659e-15,2.86992122377e-07,9.52642652461e-18,0.00697568859376,1.93628308547e-05,1.04043036705e-05
3.27059145349e-13,0.998530472955,2.39037060871e-05,3.18454909446e-14,6.10088164061e-08,1.13669437562e-05,0.000880160217496,6.01744844615e-21,0.000554035090714,7.78534315973e-11
3.42702193663e-12,0.994526312035,1.60717790719e-09,4.91974970215e-14,1.12907477229e-06,7.71932009313e-05,6.49828836938e-06,1.70017774424e-11,0.00538886575708,1.61949735275e-11
5.74832717003e-15,0.999780314543,2.08870886548e-08,2.03369733163e-12,7.75218596628e-10,7.2641744613e-09,6.18107545444e-08,2.22327095763e-15,0.00021959470912,8.13170910193e-12
0.01374968729,0.0155082036073,0.000120077332048,7.37319626803e-11,1.21859119522e-07,6.3414662265e-07,1.20195703042e-06,0.000531597127425,0.970087268529,1.20807771061e-06
6.1672347433e-10,0.98542511147,8.36723992883e-11,1.97052923447e-14,4.54679659617e-06,0.00507947231625,0.000985038018315,7.45687061018e-05,0.00843126197532,1.68258601529e-11
4.01599041272e-06,3.41062257802e-06,1.44893752994e-10,1.55214607937e-10,0.0148049012219,0.978990166988,5.33530112631e-05,4.20060799796e-09,0.00610964138534,3.45062800759e-05
5.88621298264e-13,5.15599838216e-07,2.43596705386e-05,0.00011919265995,3.93404499705e-08,0.000403701903232,7.93827970119e-06,3.56776338666e-11,0.999444157256,9.5254317815e-08
9.40701173137e-09,1.77391660512e-08,0.000205173054692,0.999793102955,1.55603043355e-15,4.24204638991e-07,1.2341014178e-18,6.51561993453e-07,3.02608083477e-07,3.18469357251e-07
9.46574838468e-06,4.89075906995e-08,3.1914113486e-10,0.0250048591915,3.61109514359e-11,1.32093627719e-08,0.00017162115215,2.74893560276e-10,0.97351436387,0.00129962729132
1.51531034179e-07,0.997319796422,1.10756647729e-07,0.00101407176328,6.59868896984e-09,5.4446795116e-09,2.61372382667e-14,3.34586759172e-12,0.000155909600375,0.00150994788009
1.67448197818e-05,3.4796357296e-10,1.09938244417e-07,0.000123242765492,4.40489334638e-09,0.998364751569,1.31737637781e-07,2.91871553187e-09,0.00149386646812,1.14502983333e-06
0.996970174593,1.98503930429e-07,1.24826634752e-07,3.99165179723e-08,4.50276459857e-10,0.00290547037863,4.85192624415e-08,3.2574195792e-08,0.000100774160053,2.31360773303e-05
2.97200003528e-11,2.6846310776e-09,1.79361843217e-06,0.999979034157,1.15926255959e-15,1.2985910738e-05,1.49121840292e-15,5.10363941272e-10,1.43007874492e-06,4.75300999272e-06
1.23451598206e-12,0.000151632485737,1.06338585161e-18,2.94698490082e-12,0.998839041657,9.16829155342e-10,4.16574306825e-09,0.00100930263563,1.8135284668e-08,2.67030019319e-17
0.990465337076,1.669752602e-09,2.28729175746e-05,4.14040721964e-09,5.09197306148e-10,1.04444010466e-09,1.38927864122e-09,3.17290575153e-08,0.00810556660404,0.00140618292042
3.61541686363e-09,2.86103433827e-10,9.65859540683e-08,0.000513886937614,6.84462166113e-14,8.24599091954e-07,1.09527202411e-14,5.24028981188e-09,3.66813140417e-06,0.999481514604
4.08741421199e-10,0.0128618220076,4.95396056738e-09,3.8748093908e-10,0.000413809625681,2.17294408548e-09,0.986573886276,1.72324621996e-12,0.000150474152728,1.27254928813e-11
5.21119356642e-05,0.00941355020347,4.66095859577e-09,0.000217736786657,1.76920928431e-11,0.00838054379243,0.00245063850229,8.58791634737e-11,0.979378968697,0.000106445317838
5.45327599953e-11,1.03775614621e-08,4.80580908059e-06,4.68431864774e-14,1.71883111343e-08,1.07702163211e-07,6.93987907711e-16,0.995976858453,5.99128318623e-07,0.00401760128702
2.36947881993e-08,6.42602427819e-07,2.97808049616e-15,0.000571956060843,1.08646340501e-10,0.996624786563,1.91704561479e-06,5.27764750523e-13,0.000530148273641,0.00227052565005
0.999998905254,3.10445303398e-10,6.4335720413e-11,8.66268253185e-10,5.61772848413e-08,5.4712470216e-07,6.63800813459e-10,1.62227279632e-09,3.07500792358e-07,1.80416477433e-07
0.000199677091902,6.67379934715e-07,1.0969630221e-07,2.32967468175e-06,6.52906655028e-06,0.000733584383557,3.08504168155e-15,0.000375490111529,0.0450363994327,0.953645213163
1.7600910583e-11,1.55859697813e-07,1.09170914357e-11,1.02325453907e-15,0.00969484350419,2.13139787511e-10,3.39979875907e-17,0.989972282057,1.26955634502e-06,0.000331448781528
3.663320564e-11,9.1983685483e-07,1.3878333086e-06,6.1610817922e-05,2.98750737197e-08,5.61602692431e-06,1.04279900888e-09,0.999914535392,1.57733090259e-05,1.2582909916e-07
3.08449316498e-09,1.54244583998e-06,1.03807540882e-11,4.48095835834e-10,3.92475742185e-09,2.55595655556e-10,0.999998331608,5.50061193851e-11,1.1789620052e-07,2.71705814374e-10
1.21948190829e-13,0.99509428263,3.27466888523e-07,1.13397912329e-08,2.94171728542e-08,6.47330552884e-07,9.20093884278e-09,9.68312035326e-09,0.00490468163934,1.29189095384e-09
4.5567184412e-08,9.81042744006e-08,7.68785022352e-14,1.03327326006e-07,2.49628562315e-06,4.20336124779e-11,1.99652329863e-13,0.99818304583,0.000560877274963,0.00125333356836
3.78274048811e-12,2.56469988802e-06,9.87381068728e-18,9.08013723439e-07,2.2804661102e-08,0.999995708411,2.50392861863e-09,4.77877403005e-08,6.55404173644e-08,6.80234726919e-07
4.70208769712e-10,2.11150490521e-07,0.000215997315472,0.64277538914,1.10896697006e-10,2.83399394802e-10,6.1769617144e-07,2.37452524634e-09,0.353036368163,0.00397141329616
3.46404930632e-11,5.9205720164e-05,2.9777047659e-09,2.25129673148e-11,0.0412135042614,0.951568177972,3.82061249913e-08,1.94144971584e-13,0.00712616733769,3.29034677431e-05
8.68148116214e-09,2.226871712e-07,2.92282234164e-11,3.15028508313e-07,0.015058478996,2.45749270701e-07,1.2649833911e-11,0.984939150812,1.57526938543e-06,2.73470823018e-09
0.000118145537105,3.99672211132e-05,8.03184766219e-05,6.66229965385e-06,3.16676439008e-14,3.75192871953e-06,3.05350728561e-18,1.47989968343e-09,3.27568947603e-07,0.999750825488
1.90074538287e-12,5.56453789151e-08,3.1790955652e-07,0.969366473298,2.11756352519e-14,9.0851638549e-05,4.15579078946e-15,2.98423682919e-09,0.000111310417599,0.0304309881052
3.18518358328e-08,9.90523057185e-09,5.94350124511e-09,1.54310203872e-10,9.65473611757e-08,4.16975611516e-12,1.08383425062e-15,0.999828508429,0.000110145004809,6.12021595317e-05
1.92978258287e-09,1.05825882423e-07,1.87266496271e-05,0.998813426543,7.93989587904e-12,5.16910803889e-10,1.20331983756e-10,2.79254937363e-10,0.000640160739706,0.000527577387987
1.07635836971e-09,1.11129295505e-07,4.39507382817e-05,0.855046242055,1.98197948503e-09,2.62450951931e-08,6.53179958888e-07,2.5880604821e-13,0.11457699255,0.0303320210441
8.06800636345e-05,3.79625261399e-06,4.45306180273e-15,1.79294126569e-17,0.999910066516,3.77643530303e-16,1.11450771069e-10,1.0853025596e-06,4.371753022e-06,4.43650909259e-13
1.63060889168e-10,0.04211578261,8.21786325521e-12,1.80847448608e-05,5.15472729262e-11,0.7599457233,4.19274062237e-10,5.17169420469e-12,2.48851849726e-06,0.197917920179
2.56580550555e-05,3.57281640587e-07,7.40848536822e-07,4.87784879213e-05,1.86170166358e-11,1.43359514483e-08,6.94705612654e-14,2.36309551403e-10,0.000230038703961,0.999694412032
1.46327520752e-11,0.0579662635375,9.2006474079e-08,4.17161352323e-14,0.0203279720626,4.08038584341e-13,7.27113014526e-17,0.918707478105,0.000247763200945,0.00275043107257
0.00016703816711,1.17791389663e-08,0.998824969058,3.90252944421e-07,1.61536400182e-13,1.43609824782e-12,1.6236462936e-18,6.2930129758e-11,3.72095854091e-07,0.00100721858225
1.87213991905e-06,5.63009715151e-07,6.27403093718e-19,2.78821912494e-08,1.26455577061e-06,0.99998491131,8.49383064709e-06,9.8017036643e-10,1.57298023471e-06,1.29331170193e-06
6.55422462862e-11,2.67532686372e-06,6.42078802387e-08,1.39049046915e-12,2.50560363615e-05,1.10068792568e-09,1.65688006377e-16,0.98323125815,0.00118216813003,0.0155587769815
7.95163851353e-06,4.22252207721e-06,8.60514117155e-07,0.000302056583678,2.15102073297e-12,0.000528387238875,7.36064501977e-11,2.04615642921e-07,1.11208153493e-05,0.999145195996
1.01207973893e-09,0.000519237092584,8.628829207e-09,3.62992562665e-06,1.25480055716e-10,4.64469082769e-10,1.74331313089e-09,1.18478561544e-05,0.999455229629,1.00435224566e-05
1.30524994232e-06,7.29046880992e-08,3.72560648736e-08,2.37957721895e-05,1.24055615218e-12,1.03885462228e-10,2.22723334561e-11,1.04737039244e-07,9.52503862567e-05,0.999879433566
2.87449978408e-10,3.91202860287e-06,9.67572103836e-11,4.54261102288e-15,6.13651888384e-06,3.86553960861e-09,1.13322480144e-16,0.999975191402,4.69114177303e-06,1.00646588296e-05
2.4107203064e-10,1.65017991311e-07,0.999998559678,2.45322211219e-07,1.01046992891e-12,8.03902028187e-13,6.03687725923e-16,1.5131068362e-10,9.81958620418e-07,4.76285915648e-08
0.000105106677312,2.58669806576e-09,3.77980441077e-10,3.74096633737e-16,0.999859944949,5.32517453751e-15,1.02485549332e-09,7.89393596983e-10,3.4943595049e-05,5.93780475832e-15
3.27426684736e-10,9.28491178813e-08,9.26717855688e-19,5.14698460201e-10,0.992803516746,1.29938167754e-11,4.13983986988e-10,1.42334115131e-07,9.37476856251e-05,0.00710249911624
6.94098064391e-13,0.994907617959,7.54756625441e-05,2.34948268378e-05,3.64965740847e-06,7.85181453906e-08,9.22224467393e-08,1.19435462384e-05,0.00497725919261,3.88413926105e-07
0.989587429377,1.01898924867e-06,2.18424249198e-07,6.37349818636e-09,1.96605278225e-10,4.17824271657e-11,0.0104036992456,5.66828861128e-12,2.60571683285e-06,5.0216299143e-06
1.37571150702e-06,7.41841351191e-08,1.78351031762e-06,3.86669667051e-08,1.62241174149e-06,4.35512167129e-14,3.44623415272e-11,0.999975105179,2.00002794098e-05,2.20637344186e-11
8.41978202028e-06,3.80196541234e-08,2.70164760663e-10,1.72218551202e-16,0.999434811211,7.13692399487e-11,4.45004627424e-08,0.000554269682275,2.4164632182e-06,1.74565792928e-14
9.57099117269e-07,5.69409679869e-10,1.57216497413e-07,8.51819966953e-08,5.53261246139e-11,2.29597736728e-09,1.95352029782e-11,2.28271352859e-08,9.8621353374e-06,0.9999889126
7.249643501e-13,0.96555534897,2.27617671049e-14,0.000201242395443,0.000107992220218,6.83470820815e-11,3.69583725672e-11,1.18322968811e-07,0.0341348038344,4.94151393273e-07
2.59920201094e-10,5.79626237672e-06,4.84952396311e-06,1.26872296978e-06,1.82028904582e-12,0.997922726662,2.44602170146e-09,0.000383853516528,0.00101174467239,0.000669757931776
8.40399786551e-11,9.868598776e-08,0.999999641775,1.63672054983e-11,3.08786861703e-11,4.41027564554e-12,2.59964225528e-17,2.11123631039e-11,1.60072620518e-07,9.93098996528e-08
2.13916925134e-07,0.0014128536673,9.31844287226e-09,0.000211871303046,6.25884167678e-09,0.96342074614,1.29277880454e-06,3.18163212846e-05,0.0339534572328,0.000967733062273
5.43421652114e-08,4.56342035109e-06,3.63527021647e-17,0.000153907035987,7.37216867693e-08,0.996749911416,0.000977628305881,4.52088956699e-10,0.000575849299063,0.00153801200655
3.64996498598e-09,5.12256078934e-08,2.49036037001e-09,0.000857427562683,1.41677867271e-10,2.68029535493e-08,0.00016236381606,9.26414799614e-09,0.99889180844,8.83066064649e-05
1.44809886877e-06,0.00195169804211,1.11334135953e-15,3.32509808734e-11,0.997585948309,3.79656970543e-06,0.000435405694655,1.80828575962e-05,3.62039500779e-06,7.79744926017e-15
2.45361134918e-09,0.000145548018741,0.000313642475046,3.31635852671e-13,9.28625351876e-05,5.85379795252e-13,5.28878235984e-17,0.977604382478,0.00487107334779,0.0169724886908
4.34076945457e-05,6.74687766413e-07,0.546799300798,2.8529817677e-07,1.76502348178e-11,5.09781047965e-09,3.22030303671e-16,4.78055715908e-12,1.55842828346e-06,0.453154767973
0.79145690486,6.10688937349e-11,0.208339159926,1.28529954628e-06,1.78531427325e-10,3.78355337904e-11,0.000200816715598,3.1563130631e-12,1.43626785296e-06,3.96649869282e-07
1.92421086085e-14,3.90179670015e-08,1.43564382651e-08,0.988777779769,2.73277007967e-18,3.6320073138e-10,1.58077056371e-13,1.05446165781e-09,0.0108596167786,0.000362548660497
9.50093224793e-09,0.000698013691336,0.996415555336,1.06374497051e-11,4.75262848562e-07,6.69405803367e-17,2.30668253116e-09,1.16821497443e-05,0.00287426173183,1.03979050892e-11
3.57206795137e-09,0.000665255445375,6.95818252762e-08,0.58548893713,1.98298719224e-12,0.411855648845,6.01775394288e-08,2.0062553945e-11,9.79782577281e-06,0.00198022740106
4.90281085264e-07,0.00354706214799,4.56919107028e-06,2.27979369556e-06,6.46512508096e-13,0.0091498776067,2.36690475936e-15,6.21905891827e-15,5.88599179233e-06,0.987289834987
1.21862970911e-08,6.72370195301e-06,1.52990587962e-05,0.0220478470593,7.21341477129e-06,0.00202513736513,2.49327210676e-09,0.971829554936,0.00406820972536,5.89439061907e-11
4.21680614901e-11,5.25629587341e-09,2.07830233706e-09,0.000665806193471,0.000243579552292,2.047201139e-10,1.70723173168e-10,0.99907954751,1.10589921763e-05,2.48617831936e-16
0.00043015393235,0.00709955875492,8.14636753183e-12,1.03978751622e-15,0.00231894205313,0.000117797467273,0.989951327112,3.91623234411e-13,8.2179257181e-05,4.14144765617e-08
0.859430952272,1.13562463605e-06,7.27335190527e-08,5.38638802592e-09,1.18924874882e-06,2.59009590662e-06,0.139758342344,2.16909314354e-10,0.000805693738491,1.83389376162e-08
2.01144251972e-11,3.82059876413e-09,4.12098799852e-09,0.975705323984,6.00759852547e-15,7.04113966092e-08,1.28046240294e-09,3.36071058979e-06,0.024291222847,1.28045549963e-08
0.99875368437,3.72477876044e-05,4.87017113294e-10,9.09086008718e-12,8.63749535558e-08,7.46078864849e-09,0.00011654090259,1.03617950471e-12,0.000164029186416,0.000928403420637
8.07879809599e-13,5.47619422823e-06,0.999345934607,1.55729194878e-08,3.11002965181e-14,2.23028385855e-08,2.43114878832e-12,1.79463406709e-13,0.000635327525432,1.32237939767e-05
1.59349661001e-14,0.366140174544,7.6578310387e-17,7.18353773388e-09,0.633857946976,2.55084631161e-08,1.50961228896e-06,1.38271175221e-08,3.22348258833e-07,5.76016544565e-16
1.9261843971e-07,3.69660493035e-09,7.11465423885e-11,1.16172374565e-12,9.93421121888e-05,6.28615531712e-16,1.56900428623e-15,0.972113010003,0.0277855863001,1.86519735527e-06
7.30733176257e-09,1.54951478232e-05,3.12437859763e-08,0.000244692071235,1.09433030416e-14,3.90397960069e-13,4.6915890756e-06,1.00965754325e-12,0.999668025924,6.70567150084e-05
2.57956904373e-09,0.00258683493525,5.73932992352e-05,1.57548944882e-07,9.77303198891e-09,2.6455966381e-16,5.93833559596e-07,5.55045723243e-10,0.997354817172,1.90303459549e-07
3.81876982918e-06,5.26737363073e-09,1.97163788167e-06,5.5344758167e-08,2.42027058802e-05,0.798461548566,6.12916435621e-05,0.201154221676,0.000292534372457,3.50016229735e-07
7.76038745934e-09,4.09013108339e-05,0.994176597893,0.00576856635232,2.94128827895e-14,1.90412063041e-14,2.69126371225e-16,5.18820372461e-10,1.39229967738e-05,3.16825788201e-09
9.33635508748e-17,7.11080348689e-07,0.999942613993,9.19763173549e-08,3.87943929074e-15,3.84258526307e-12,6.41807590743e-12,2.56527219446e-12,5.65824069865e-05,5.3069853509e-10
1.15721353675e-09,1.5841031238e-07,5.03199778312e-12,0.000181321622421,1.21182859536e-14,0.999739557074,1.28968765735e-05,2.60908516229e-12,3.15764183355e-05,3.44884333183e-05
2.88552052013e-15,0.99875769178,7.87795592237e-05,5.26341590689e-09,1.36918745083e-06,3.24520068654e-14,0.000164576041531,5.32926912849e-12,0.000997578161989,1.14446068629e-12
0.995520947057,2.60410354217e-09,3.82053282078e-07,3.06015862339e-09,3.67066567365e-09,1.25869564219e-10,2.4318502772e-06,9.57405424949e-07,0.00444844571869,2.6826454589e-05
3.65382632642e-10,0.000155486233367,0.000196738335615,0.999616933604,1.94680841698e-15,5.21787445457e-09,3.6895292995e-15,2.85727826074e-09,1.11603395303e-05,1.96730473059e-05
1.99418777856e-07,6.02773011927e-07,3.18055929977e-08,2.7597758835e-06,5.10166296274e-05,5.80015571569e-08,0.994011775682,1.74904864128e-14,0.00593355591304,7.97763202759e-17
2.13080881445e-10,1.80017776404e-07,0.0152540214592,0.513392646016,1.24810849322e-11,3.61007539427e-07,4.1997778342e-08,3.35530950507e-12,0.441624649994,0.0297280992792
6.49274756003e-06,6.63697613475e-05,1.49059411823e-06,0.0029850150307,1.33091245302e-11,2.75192796911e-09,2.21014858978e-18,6.02600220997e-13,2.09296831926e-05,0.996919699417
1.7082141534e-11,0.000317776751571,2.56642338194e-15,1.77874948788e-05,0.99916619087,2.31818123219e-08,3.30969805395e-06,3.19794542994e-07,0.000494592192006,5.99305125e-15
2.4629645045e-12,7.52998132978e-08,1.28373525954e-06,2.35717795222e-05,5.45042668176e-10,1.32323499546e-07,1.26406522392e-10,0.999654253775,0.000320681997421,4.15528521194e-10
1.12087841408e-07,0.986716608025,7.7178674683e-09,1.84686546014e-13,4.03359807712e-06,9.4433384034e-09,0.000141155754354,1.01868326628e-07,0.0131379650109,6.49452470101e-09
0.999997283093,3.62400431829e-08,1.2276627105e-09,8.56089128038e-15,6.66685826343e-07,9.17920679636e-10,1.28912628436e-10,1.38777212832e-06,6.21108074688e-07,2.82599637925e-09
3.7446831995e-14,6.20843828433e-08,1.67228948029e-05,0.999961511386,2.4806847125e-17,6.80464754883e-09,4.04045587392e-10,4.42951444542e-11,1.76975032862e-05,3.99887828829e-06
1.10985699171e-06,2.55086568342e-06,0.999994922978,1.16361883558e-08,2.53283835592e-10,1.69517701363e-18,5.94553244977e-15,2.36539520564e-07,1.16752324139e-06,3.47395648895e-10
0.999821674789,1.88061919354e-09,9.64497242085e-05,1.67305907613e-10,4.71845916058e-11,8.32508502713e-08,1.97693792111e-09,1.37187449618e-06,2.19059735824e-05,5.85103156634e-05
1.24851428303e-06,1.87954816306e-06,5.29346078626e-11,1.92334322732e-09,8.2617737283e-09,6.60414033603e-11,5.04276841768e-10,9.00819373267e-11,0.989972130473,0.0100247305659
3.28489848623e-11,2.33986539134e-06,5.84634487148e-13,8.95527109461e-06,6.26559948684e-07,0.999899264016,8.30825906518e-11,6.77429462537e-10,8.84808222765e-05,3.32671227395e-07
1.49529623873e-07,1.58350346751e-07,1.3300799118e-10,1.01658023315e-06,4.65583717714e-11,4.31642415314e-06,5.42581478769e-15,6.22947814776e-13,1.80240884437e-05,0.999976334847
2.27630610432e-09,6.57061112958e-06,2.33213605777e-16,1.45016982348e-10,0.999115370476,1.51340948285e-06,0.000157822992552,1.08744337802e-10,0.000718719980684,6.63983215142e-16
5.02184589043e-10,3.84926088757e-08,1.93088947257e-11,2.99496608391e-05,5.95071769509e-11,1.04153101479e-10,1.78547806896e-17,0.998638704508,1.00726147154e-06,0.00133029939237
