c0_v5_stage1_pred,c1_v5_stage1_pred,c2_v5_stage1_pred,c3_v5_stage1_pred,c4_v5_stage1_pred,c5_v5_stage1_pred,c6_v5_stage1_pred,c7_v5_stage1_pred,c8_v5_stage1_pred,c9_v5_stage1_pred
1.82992475364e-05,1.43763484436e-05,1.78548876895e-05,1.2148882481e-05,0.999866855375,1.86312817094e-05,1.6683152209e-05,1.96627276491e-05,7.02993256552e-06,8.45816447601e-06
9.48577255107e-06,6.60947461881e-06,2.04870907097e-05,1.96178058176e-05,8.14480097724e-06,7.75652299385e-06,8.14420990724e-06,5.98739519892e-06,6.44169299076e-06,0.999907325234
0.973909580057,0.000990284353955,0.00138219758543,0.00362976785962,0.0012998420888,0.00434868879762,0.00118770676549,0.00102133873105,0.00468512200796,0.00754547175321
2.1961458817e-05,3.57194193987e-05,2.52021392355e-05,4.49826072584e-05,1.9525808158e-05,2.31016944762e-05,0.999782361182,1.40905435012e-05,2.26903890248e-05,1.0364758243e-05
3.51285752082e-05,2.41394769325e-05,5.18844741611e-05,9.333995388e-05,5.01603103449e-05,3.03404870146e-05,2.95989292656e-05,0.99963366097,1.6614960607e-05,3.51318622314e-05
0.999741982417,2.12214078848e-05,3.16478904114e-05,3.13046160494e-05,2.88008721688e-05,2.61816021926e-05,2.51664830745e-05,2.0729648122e-05,1.67425784086e-05,5.62224842507e-05
0.000175524021495,0.000329619075418,4.72408085087e-05,3.80610712133e-05,4.78346793607e-05,8.01708496362e-05,0.999152531487,2.66136006106e-05,7.52356935026e-05,2.7168712758e-05
2.31974129604e-05,0.999745956132,5.16175927234e-05,2.33483788928e-05,5.8694747167e-05,2.58340873734e-05,2.45052763507e-05,1.99488782649e-05,1.45357523587e-05,1.23617414751e-05
0.999683454795,2.12272284132e-05,2.96765859514e-05,2.95288324075e-05,2.88631427104e-05,3.1936203962e-05,3.2586820323e-05,1.96231172087e-05,1.64145296138e-05,0.000106688744401
1.64502207498e-05,1.15243100251e-05,2.7709865414e-05,2.14587118425e-05,1.896180285e-05,1.31864108665e-05,1.37036529827e-05,0.999856051018,1.06713553164e-05,1.02826518571e-05
0.999770817453,2.12290834675e-05,2.97728002214e-05,2.20706189691e-05,2.88656650697e-05,3.71979389807e-05,2.52490031516e-05,1.96248320792e-05,1.30177474209e-05,3.21548573354e-05
0.00038663983983,0.000487539053835,0.000408170816561,0.000231689039204,0.995927766416,0.000380052019709,0.000324357905112,0.000543632601432,0.000370823009736,0.000939329298232
4.65777390036e-05,3.66803209524e-05,7.42514207818e-05,6.45275692928e-05,4.61850825105e-05,0.000564751834624,4.01846854919e-05,3.02120941325e-05,2.54457648998e-05,0.999071183488
0.00100814372205,0.00132543239212,0.00110162222661,0.000747739336188,0.000934851182865,0.000838283561687,0.000846087807661,0.000675218856681,0.0207520399291,0.971770580985
0.000574388284607,0.000397196745412,0.0013972220265,0.00122879653534,0.000493541763862,0.000477068618144,0.000479260162303,0.00061678429961,0.994001347511,0.000334394052761
2.52597764579e-05,0.993231910269,2.92623929594e-05,3.07916853918e-05,2.75278265345e-05,2.48733129461e-05,3.04987515148e-05,0.000147527852755,1.41410180599e-05,0.00643820711413
2.50285590373e-05,2.41238656048e-05,3.67509023317e-05,0.000102518990983,2.6026022144e-05,2.28421357905e-05,2.01042067151e-05,1.61719098088e-05,0.999690637014,3.5796393583e-05
1.76248302506e-05,1.31293804945e-05,1.97511727333e-05,1.49038703268e-05,1.57940651553e-05,0.99986294226,1.75466142119e-05,1.14563107988e-05,1.53763835957e-05,1.14751127518e-05
1.47132325554e-05,1.05719165468e-05,2.65497364402e-05,2.53019609571e-05,1.56557307993e-05,1.32363338906e-05,1.22842390558e-05,0.999863378199,8.05637572838e-06,1.0252275331e-05
1.32315262417e-05,1.08907297142e-05,1.83063372832e-05,1.70979815515e-05,1.17569472388e-05,0.999772539306,1.3162367349e-05,0.00012460486244,1.09657661418e-05,7.44417583047e-06
2.33693522893e-05,1.78934383827e-05,2.39139349457e-05,1.77417827921e-05,0.000242354430486,0.999580584023,2.32512622711e-05,4.14208828243e-05,1.45369007088e-05,1.49339924957e-05
9.21762572887e-06,7.28609255749e-06,1.07766224146e-05,0.000317916334335,8.59318438189e-06,8.16896250551e-06,7.80260416745e-06,6.0608451129e-06,5.49324368833e-06,0.999618684485
1.16585660411e-05,8.76473887265e-06,2.45119900045e-05,1.8231240542e-05,1.00228585136e-05,8.61299314771e-06,9.46449218918e-06,7.53801739842e-06,0.999884086044,1.71090592751e-05
0.000180311655348,0.000360362711168,0.000175816238272,0.000127169660897,0.998470497583,0.000183094260623,0.000168304281162,0.000121184013513,8.05225944011e-05,0.000132737001955
0.00454057129858,0.00337667638361,0.00941598008043,0.00294661518915,0.00411602921661,0.00330990906496,0.0037982692695,0.00322682425145,0.960918918529,0.00435020671667
0.917538758547,0.00794631365114,0.0106441424275,0.00713549578118,0.0131171475319,0.00482385654677,0.0189242160974,0.00419343264441,0.00268539349174,0.0129912432809
0.000233098518243,0.996028222929,0.000333616425881,0.00167868037667,0.000410032556942,0.000397331142584,0.000263549178238,0.000146596686863,0.00016857804998,0.000340294135603
1.64465890499e-05,1.24600289886e-05,1.69487380194e-05,1.17111334473e-05,1.44234184646e-05,0.999724013061,1.64238514812e-05,2.27092820619e-05,0.000151161574556,1.37023224314e-05
8.5667446492e-06,6.73426772782e-06,9.71556923734e-06,0.999863967136,7.22305543636e-06,7.67265355343e-06,7.53079511048e-06,5.51566960764e-06,1.01095861932e-05,7.29645225139e-05
0.000404573893181,0.000408627456081,0.000505039193781,0.9939847275,0.00052979770748,0.00164465892046,0.00058258308572,0.000254445494342,0.000288801035795,0.00139674571332
1.47422869973e-05,1.36417111678e-05,4.45773158107e-05,1.55504118628e-05,1.61019526384e-05,1.42694120939e-05,1.18646285249e-05,0.999853612465,7.23901106483e-06,8.40080467017e-06
2.02282239357e-05,1.77508459143e-05,2.35205345302e-05,1.73091336156e-05,2.07388895222e-05,2.03184747936e-05,0.9998417157,1.33369320005e-05,1.26197083797e-05,1.24615569365e-05
0.000233287464403,0.997471469363,0.000477715752633,0.000333160391624,0.000217412717592,0.000494680140637,0.000221080393064,0.000148438821632,0.000216875814935,0.000185879140354
1.16267357267e-05,0.999719952801,1.82885970513e-05,2.12552212461e-05,3.76672345205e-05,9.75207048224e-06,9.63928760838e-06,6.73983253814e-05,1.207318136e-05,9.23465453055e-05
1.41318490561e-05,1.09342016541e-05,3.05328692884e-05,0.000102489955272,1.2004521066e-05,1.06028799069e-05,1.20227227119e-05,9.14877277472e-06,0.999790285047,7.84718165279e-06
5.95861682917e-05,4.11064980937e-05,0.99957091798,6.30424064639e-05,4.90787471229e-05,5.02281752181e-05,4.97282440091e-05,3.82698946297e-05,4.20478085218e-05,3.5994077713e-05
0.000322578095425,0.000386631477769,0.000421133429205,0.000290566143155,0.951886179988,0.00120612061698,0.000266322360086,0.043113166012,0.000512288188937,0.00159501368889
3.05179914081e-05,2.36478835628e-05,3.90990969915e-05,3.01609296361e-05,0.000139232350976,3.07676266725e-05,0.999654527724,2.01296873977e-05,1.49928786009e-05,1.6923830347e-05
3.88024466594e-05,4.33077958268e-05,5.04592239865e-05,6.87051705877e-05,3.30343837087e-05,3.68185969404e-05,3.81339479132e-05,2.51477384834e-05,0.999630068375,3.55223212495e-05
1.4082120778e-05,1.11333011619e-05,1.87762972601e-05,1.24563497263e-05,9.75679281891e-05,1.47482165109e-05,0.999805004493,9.12032563641e-06,1.10315794433e-05,6.07938789807e-06
1.6994356158e-05,2.3703129792e-05,0.999834367261,2.20417595719e-05,1.54837573838e-05,1.57022752039e-05,1.52868660722e-05,1.0644089215e-05,3.6842819181e-05,8.93368680568e-06
8.70601838242e-06,6.0801038525e-06,1.04085344825e-05,0.999877415716,7.34281832477e-06,8.07736414056e-06,1.62359969052e-05,5.88026588477e-06,2.56906105366e-05,3.4162571549e-05
3.87379783084e-05,0.996728638716,3.76579613387e-05,4.50814285638e-05,0.000280261000203,2.88263494535e-05,3.16756752314e-05,2.50922068418e-05,0.00274324791376,4.07807707523e-05
1.30535092913e-05,9.10087662011e-06,1.44159388664e-05,1.80952952292e-05,1.11917146867e-05,1.06612488391e-05,1.07097734405e-05,8.51798156134e-06,0.999892760435,1.14932260136e-05
2.80933179593e-05,2.96107430562e-05,2.73738752822e-05,2.13533450893e-05,0.999701604109,2.24894530784e-05,2.19668459262e-05,0.000119854068498,1.23389209111e-05,1.53153215742e-05
1.25591342555e-05,9.32578326959e-06,1.49664531946e-05,1.21653159018e-05,1.0645414617e-05,0.999885898006,1.24327240481e-05,1.48229917833e-05,5.00828208393e-06,2.21758944842e-05
1.54510369861e-05,0.00085211904749,2.60373061289e-05,2.74898008626e-05,5.86685477817e-05,1.65502405127e-05,0.998963860761,1.00058012166e-05,2.17838746023e-05,8.03358382132e-06
0.00380380076636,0.0147055193169,0.00387981851039,0.00315517845993,0.954927471977,0.00310602557348,0.00362231063677,0.00803091117783,0.00279255992289,0.00197640365824
1.05971642606e-05,9.06669660735e-06,1.26355706048e-05,0.000109261262324,9.14329611998e-06,1.40585168379e-05,8.98910168116e-06,6.97037469689e-06,3.92456893349e-06,0.999815353448
1.27038558741e-05,9.60627257646e-06,1.35188128439e-05,1.05563343063e-05,1.08699084834e-05,0.999885811863,1.27019609933e-05,8.2976329708e-06,1.18460040398e-05,2.4087355153e-05
1.07283138312e-05,8.78194177073e-06,1.07547040707e-05,8.22450613343e-06,9.0152787085e-06,1.09648742614e-05,8.94097800253e-06,6.68893826806e-06,5.54950812112e-06,0.999920350957
0.0176900727685,0.0123381284786,0.0175136856171,0.0175531101496,0.0151432561962,0.0143445129851,0.014778934588,0.0112256508326,0.84395461741,0.0354580309745
0.0199815845204,0.0137667571418,0.0338953987607,0.0266007510174,0.0171137452015,0.0239156931719,0.0164051892873,0.0131740511397,0.763047370049,0.0720994597105
6.09563533165e-05,5.50411335664e-05,0.995966297169,0.00283325195084,5.01256824123e-05,5.7349283872e-05,5.07644141919e-05,4.59018618972e-05,3.24610786549e-05,0.000847851072499
0.000192147745966,0.000137504641466,0.00019409006554,0.000484877019888,0.00850573785248,0.989707452641,0.000262564899881,0.000121773753824,0.000201588560478,0.000192262819547
9.91020812689e-06,7.54376674995e-06,1.17407978095e-05,0.99977253678,8.18204562078e-06,1.00414713869e-05,8.25618366383e-06,8.52863947304e-06,6.68935957313e-06,0.000156570747697
1.91706352611e-05,1.4796554982e-05,4.65351439258e-05,2.0149762226e-05,3.24004889343e-05,2.00817148793e-05,0.999805268879,1.26421210084e-05,2.07018452827e-05,8.2528540948e-06
2.63199520058e-05,5.9658051837e-05,0.999645618308,4.67576707439e-05,2.6517948392e-05,0.00011909133967,2.20575640841e-05,1.69610921234e-05,2.19536270519e-05,1.50644463678e-05
0.00731593522989,0.00494527222636,0.0105579536153,0.874175288387,0.00716928648197,0.0263206152664,0.00803290469562,0.0460309341613,0.00233913581843,0.0131126741177
1.35441107014e-05,2.26476423903e-05,1.29904858277e-05,8.39091202678e-06,0.999870555504,1.52701358254e-05,2.83801207499e-05,1.46536521389e-05,5.97965160547e-06,7.58778442444e-06
1.99011981612e-05,1.54953449157e-05,2.45883220702e-05,1.6735225994e-05,2.9156758426e-05,1.9989989951e-05,0.999839580025,1.30265874779e-05,1.04145628832e-05,1.11119848224e-05
0.000432631698364,0.503203892892,0.0554852465957,0.000604071523328,0.000366195497902,0.000325394306355,0.000361744515334,0.000276574758771,0.438719027312,0.000225220900102
0.00232804903841,0.0016338295554,0.00271473447813,0.00272758524591,0.00315458995251,0.00194637382754,0.00194374333858,0.979808766937,0.00138317309718,0.0023591545292
0.984006183288,0.00144704243811,0.00176430441829,0.00116826665905,0.00154860337754,0.00154065990521,0.00138913988685,0.00126171062148,0.00409448799704,0.00177960140817
1.34665365162e-05,9.60429277645e-06,1.78067844709e-05,4.39899701609e-05,1.71943529851e-05,1.08703291565e-05,1.1198169824e-05,0.999850825443,9.79730914148e-06,1.52468124689e-05
1.40944960822e-05,1.04816683107e-05,1.56443340461e-05,1.49573624971e-05,1.56977265656e-05,1.78572101401e-05,0.999879395591,9.46497040285e-06,1.313440342e-05,9.27223758532e-06
3.36424761081e-05,2.46845925148e-05,3.92186734417e-05,0.000200347376551,2.90593480102e-05,3.0945009325e-05,2.85723480421e-05,2.21570736811e-05,1.24328905878e-05,0.999578940212
0.999773269883,2.43308802841e-05,3.20519695056e-05,2.37057644004e-05,2.88478145646e-05,2.52740655353e-05,2.54942573686e-05,2.14434174579e-05,1.38085224421e-05,3.17734258494e-05
2.86185757962e-05,1.99675582586e-05,6.53126269365e-05,2.92924707457e-05,2.4555653943e-05,2.14254878401e-05,2.35547082512e-05,1.86180283684e-05,0.999754405876,1.42490136601e-05
1.43405478266e-05,2.14388457353e-05,1.40602296143e-05,1.09634831437e-05,0.99987990782,1.2368947795e-05,1.55997507454e-05,9.94655454666e-06,1.37957306438e-05,7.57808959354e-06
1.47426496702e-05,1.10710857076e-05,1.72674415996e-05,1.2651034809e-05,2.01536525145e-05,1.50747757437e-05,0.999877330461,9.761358322e-06,1.40531742993e-05,7.89436618591e-06
7.50803706802e-06,5.22720851018e-06,3.54171286012e-05,2.76530737238e-05,6.39105602121e-06,5.82617938349e-06,6.11957003882e-06,4.84777668318e-06,0.999897556661,3.45330945095e-06
1.38465906003e-05,9.73644584301e-06,1.76510721199e-05,1.56898972874e-05,1.67853358352e-05,1.24239011158e-05,1.15460231747e-05,0.999867022062,1.77764998525e-05,1.75221723828e-05
0.000319524925348,0.00131118869627,0.995974816855,0.000930970767466,0.000273846525898,0.000246056165521,0.000243211018879,0.000197271640101,0.000237071654163,0.000266041751517
0.0006479534346,0.000468653215039,0.000730032426774,0.000431958428881,0.0012354902027,0.000997808481541,0.000546545336777,0.991883803853,0.000721296363625,0.0023364582573
0.0292301393724,0.0202717423182,0.0296725812895,0.0187746136901,0.0305530217045,0.0216072032593,0.0243105769417,0.0771720210558,0.0346625912722,0.713745509096
0.00461188829346,0.00889200383728,0.0125537468783,0.0270487831763,0.00431345839447,0.0374890934225,0.00424446373232,0.00296125253349,0.00132814320844,0.896557166523
3.7937631892e-05,2.86915652487e-05,3.90755064123e-05,2.49405517576e-05,0.99961187674,3.16794817274e-05,3.39501798307e-05,0.000111478536113,2.31632576122e-05,5.72065492725e-05
3.80055619561e-05,2.80423145062e-05,5.84754930449e-05,4.82598664506e-05,4.42459756304e-05,3.88549920888e-05,0.999669859307,2.92602809517e-05,2.86673503742e-05,1.63288577538e-05
0.18372578466,0.0195844042381,0.0267975078979,0.0173999553446,0.0376834881002,0.502650666144,0.0275807210813,0.0404791730623,0.0564798557882,0.0876184436837
1.88675832973e-05,1.59619305974e-05,2.19943809963e-05,0.9997665867,1.59782786603e-05,1.77876652023e-05,1.66185427089e-05,1.23727723202e-05,6.43709059176e-06,0.000107395055447
6.32334622985e-05,0.000329524375461,6.842370445e-05,0.000222197122141,6.19619622602e-05,5.27557569266e-05,6.8842349163e-05,4.12046501644e-05,0.998886689454,0.000205167162667
1.3502991682e-05,9.42860330747e-06,1.37279164236e-05,8.39817333917e-06,1.3951227349e-05,1.13720732742e-05,1.00896518096e-05,8.98539744776e-05,0.999818563197,1.11121908377e-05
1.09484989006e-05,8.0127993841e-06,1.42440441623e-05,0.000105201280958,9.36507250001e-06,9.93454232926e-06,9.3035670467e-06,7.00740485788e-06,3.58593427468e-06,0.999822396856
0.00305383341047,0.00235659892834,0.0035022956353,0.00326355762688,0.00305505029196,0.960504052242,0.00433644962186,0.00197230650009,0.00122184251512,0.0167340132283
6.2829210618e-05,0.999346939804,6.91389213846e-05,4.46254537447e-05,6.82771421023e-05,5.23663892176e-05,5.32573909739e-05,4.24462853881e-05,0.000232708451321,2.74109509953e-05
2.72440640452e-05,2.33618626755e-05,2.78155479619e-05,1.71662314826e-05,0.999674898665,3.31349928801e-05,8.21944500642e-05,1.78677384382e-05,7.21791561384e-05,2.41372915028e-05
1.84936434481e-05,1.39640361627e-05,0.99958534847,4.92594725623e-05,1.56265093145e-05,1.60131543004e-05,2.22125597021e-05,1.29880888883e-05,0.000250461616215,1.56324497383e-05
0.000125629172815,0.000107685429604,0.000334117551017,0.00876675606458,0.000246335940677,0.0109057337711,0.00082207705706,0.977911349184,6.15311825211e-05,0.000718784646369
0.00222896872749,0.0016209038013,0.00219766010929,0.00141475534828,0.00249743786362,0.00736859028085,0.00189957225654,0.963127076988,0.00306694493442,0.0145780896898
0.000137737484199,0.996572024813,0.000180586270627,8.93491179884e-05,0.000134151251467,0.000133087611876,9.62403325832e-05,0.000232474921652,0.0022955326699,0.000128815526732
0.00303164998502,0.00212224672354,0.00324219683475,0.00437341046732,0.00257902470341,0.89750738686,0.00278191736074,0.00180841517693,0.00115198174876,0.0814017701393
1.51358394647e-05,1.1295016986e-05,1.71652242505e-05,1.37824169017e-05,2.07272659526e-05,1.91819870585e-05,0.99986328939,1.00713301342e-05,2.11134130487e-05,8.23811593398e-06
0.00011687046619,0.000182683543367,0.000250076449114,7.36478168326e-05,9.96634899927e-05,8.52277150899e-05,9.72197400233e-05,7.39095133555e-05,0.998947193267,7.35079994973e-05
0.0163250555865,0.01197182156,0.0166474690062,0.0107528588322,0.0745986445984,0.671726062599,0.155765709818,0.0108113295083,0.0185425389303,0.0128585095611
1.34650477755e-05,1.01767574179e-05,1.54533318023e-05,1.15101789816e-05,1.80096811358e-05,1.40533976758e-05,0.999886157328,8.88387835835e-06,1.55113207626e-05,6.77907782761e-06
2.19715643804e-05,1.64918985057e-05,2.57543351425e-05,0.000119716067477,1.93161102278e-05,0.999693226737,2.19501580826e-05,1.39633321896e-05,5.14884317863e-05,1.61213647892e-05
3.70782998853e-05,2.87800585109e-05,4.55457200783e-05,0.999587410957,3.13120394192e-05,3.12189197738e-05,3.09828162586e-05,2.33429345999e-05,4.12342502293e-05,0.000143094004157
6.50601391158e-05,0.999145038188,0.000230047950869,0.000168564692225,7.95279119718e-05,7.63719950131e-05,6.4171616599e-05,4.09036161761e-05,9.95052169563e-05,3.08086733381e-05
1.43560192181e-05,1.10464748529e-05,1.55135669142e-05,1.12509895561e-05,1.21603172752e-05,0.999787791311,1.4466577204e-05,1.60555019274e-05,9.94109648168e-05,1.79482774455e-05
0.0389981089136,0.0267368352387,0.0379111290995,0.0249155682238,0.0494746942578,0.0329132220019,0.0324933098943,0.262139117504,0.0349138943715,0.459504120495
2.97848687812e-05,2.07677858512e-05,4.75153553234e-05,0.000802799124622,3.02306502754e-05,2.39276688784e-05,2.49176138687e-05,0.000135727194618,0.998855286876,2.90428616067e-05
1.73041344491e-05,0.997939791116,1.81994768905e-05,1.48836185258e-05,1.70680319314e-05,1.28089992125e-05,1.40687718869e-05,0.00174393373309,0.000215045751029,6.8963670816e-06
3.58911366707e-05,3.11747476251e-05,0.99947340252,8.967923703e-05,3.02901263797e-05,3.42592275256e-05,3.73908993712e-05,2.3012334445e-05,0.000226383981387,1.85157893647e-05
1.38960326162e-05,1.13859580673e-05,0.999850472191,6.33310852477e-05,1.2699939809e-05,1.19212375393e-05,1.15596440093e-05,8.89810359293e-06,7.54243023289e-06,8.29337757895e-06
0.00309186290247,0.00411485412844,0.00336946637404,0.953739717851,0.00258009540759,0.0232594069383,0.00298141975327,0.00195030631749,0.00190676349556,0.00300610683149
5.06695859669e-05,3.8308150772e-05,5.44918797194e-05,4.38372992157e-05,4.4705090213e-05,0.999524443431,5.11619930569e-05,3.29932909481e-05,3.94315763769e-05,0.000119957702581
0.000259044183606,0.000195453447573,0.000287534082417,0.000236236855079,0.000239078887788,0.000240633905886,0.000223760413539,0.00018229047989,0.000654820220348,0.997481147524
1.40661005842e-05,1.43863454765e-05,1.40274253076e-05,1.04662165074e-05,0.99990249859,1.06112714251e-05,1.11013075703e-05,1.20134183769e-05,4.79060145631e-06,6.038723648e-06
0.00441945305991,0.00421174460297,0.0283055564644,0.0942858863682,0.00374731639394,0.00330065073653,0.00369689950066,0.00331791740573,0.850874493418,0.00384008205
0.00117832474417,0.000843587097989,0.00184890835022,0.0021971636374,0.00169112424503,0.0164419456829,0.00112591101086,0.914078547302,0.0600587005392,0.000535787390174
2.94312638611e-05,0.99972884676,3.02993509157e-05,3.99037770421e-05,2.55702700245e-05,2.30263591594e-05,2.45026357705e-05,1.86454957099e-05,5.86139160184e-05,2.11601717275e-05
0.00869935092526,0.0140595963725,0.0098340377227,0.315593317025,0.00735704652812,0.0283652095889,0.00731319818365,0.117862479648,0.00306522370749,0.487850540299
