c0_v1_stage1_stack,c1_v1_stage1_stack,c2_v1_stage1_stack,c3_v1_stage1_stack,c4_v1_stage1_stack,c5_v1_stage1_stack,c6_v1_stage1_stack,c7_v1_stage1_stack,c8_v1_stage1_stack,c9_v1_stage1_stack
0.060520760715,0.0696580037475,0.0605678893626,0.0607614852488,0.418974339962,0.0610848665237,0.063277207315,0.0809950307012,0.061668548733,0.0624919012189
0.0480075888336,0.0480351112783,0.0575806125998,0.531981229782,0.0480953678489,0.0482516735792,0.0481741055846,0.0480086877942,0.0498784035444,0.0719871819019
0.0640721693635,0.0641089007258,0.0641378685832,0.0644210353494,0.0644855722785,0.0644757002592,0.0642944052815,0.354148864746,0.0928272977471,0.103028170764
0.0538051202893,0.352660059929,0.0576130487025,0.065397374332,0.0634527876973,0.0543932579458,0.0540498308837,0.0939899161458,0.0550037324429,0.149634897709
0.0674169883132,0.0675549805164,0.0717626288533,0.111826136708,0.0940698310733,0.0731929019094,0.0677290856838,0.266667246819,0.0970466956496,0.0827335193753
0.0841065049171,0.084278665483,0.0842305868864,0.0871962159872,0.0876972600818,0.0842797532678,0.084495857358,0.08422819525,0.0925648584962,0.22692206502
0.0501320101321,0.050100620836,0.0504460483789,0.0517232604325,0.0501215420663,0.0501537919044,0.0501973591745,0.0500902310014,0.531868636608,0.0651665255427
0.0459556952119,0.0462870970368,0.0466796159744,0.562166810036,0.0460423566401,0.0461367145181,0.0461684390903,0.0463027060032,0.0465822145343,0.067678399384
0.0618205629289,0.0619365088642,0.0620257630944,0.0677658244967,0.0618700496852,0.06211495772,0.0621017366648,0.0618426762521,0.422195523977,0.0763263404369
0.0467292331159,0.0534943453968,0.048630155623,0.0614537447691,0.0483713559806,0.0479000881314,0.551219165325,0.0466902926564,0.0478272587061,0.0476843453944
0.0773250460625,0.0540127381682,0.0485825687647,0.0461707338691,0.0456196889281,0.0467725098133,0.538243353367,0.0455911941826,0.0511203110218,0.0465618446469
0.0705521926284,0.073131814599,0.0720816850662,0.356147766113,0.0706852450967,0.0708301067352,0.07087880373,0.0706542730331,0.0716476738453,0.0733904764056
0.0862256065011,0.0861462578177,0.0869844034314,0.102530956268,0.0863289013505,0.0864194259048,0.0862380638719,0.0888997167349,0.192701175809,0.0975254774094
0.0410488396883,0.5037073493,0.041535384953,0.041094481945,0.0919049605727,0.0412940755486,0.0410547703505,0.0410010293126,0.116123348475,0.0412357337773
0.0536909550428,0.45167863369,0.0537028312683,0.0555663332343,0.092995017767,0.0538704395294,0.053760945797,0.0651980265975,0.0579999573529,0.0615368820727
0.0421443879604,0.107581503689,0.048885256052,0.525034785271,0.0453254431486,0.0422391146421,0.0421504788101,0.0420953035355,0.0443967543542,0.0601469837129
0.0685278773308,0.072585940361,0.0685430392623,0.0689079090953,0.207090348005,0.223435819149,0.070679910481,0.0684707611799,0.0728929936886,0.0788654088974
0.0662216022611,0.0662595704198,0.392030328512,0.0689150616527,0.0666019245982,0.0678333640099,0.0680643618107,0.0662231221795,0.0707309991121,0.0671196430922
0.0847059339285,0.0848793163896,0.0898320749402,0.138702511787,0.105015076697,0.0930774733424,0.0858507826924,0.111278146505,0.120120376348,0.0865383595228
0.0593796521425,0.0590336062014,0.0610134899616,0.0593152530491,0.0699212700129,0.438465684652,0.0649713203311,0.0677091702819,0.0602869950235,0.0599035359919
0.0467493534088,0.0467200838029,0.052580088377,0.0667808204889,0.047153301537,0.0479207113385,0.551456451416,0.0467103943229,0.0470899157226,0.0468388646841
0.54960501194,0.0464998483658,0.046313226223,0.0465597622097,0.0470853187144,0.0473089776933,0.0463633388281,0.0767828226089,0.0465297028422,0.0469519421458
0.0531025826931,0.0532112829387,0.0536179617047,0.0591809600592,0.100943863392,0.0537477433681,0.0533484108746,0.457568407059,0.0562513135374,0.059027493
0.560190796852,0.0481186807156,0.0486219376326,0.0497844442725,0.0490755289793,0.0483708381653,0.0482426956296,0.0480898693204,0.0483879670501,0.0511172562838
0.0460225082934,0.0460488945246,0.0460697002709,0.0462730973959,0.0625158548355,0.0462565012276,0.046182140708,0.0460235588253,0.046282004565,0.568325698376
0.038588758558,0.0389379709959,0.429503947496,0.0403067804873,0.0386196561158,0.0388382934034,0.0387642756104,0.0386025719345,0.25884655118,0.0389911681414
0.0483764708042,0.0489916540682,0.0520801469684,0.551761329174,0.0484152063727,0.0498106256127,0.0485965050757,0.0483937859535,0.0494807809591,0.0540934763849
0.0472405441105,0.424043565989,0.0472889915109,0.0559364520013,0.181518301368,0.0473127961159,0.0474044047296,0.0472416244447,0.050890237093,0.051123034209
0.0554707422853,0.369158029556,0.0599277168512,0.0720901042223,0.057910695672,0.0665502473712,0.0557230338454,0.0587601326406,0.0909745320678,0.113434746861
0.0579942502081,0.0580274946988,0.0594678446651,0.443835526705,0.05810027197,0.0617290176451,0.0595051124692,0.0579955652356,0.0839261189103,0.0594188049436
0.0762290433049,0.0455137751997,0.0615144819021,0.0458062849939,0.0498527772725,0.0503764525056,0.530614256859,0.0449449829757,0.0495712868869,0.0455766543746
0.0542414151132,0.05380962044,0.0548558235168,0.0539190620184,0.066886395216,0.054984446615,0.498797506094,0.0537964440882,0.0546049103141,0.0541043914855
0.0512088797987,0.386907815933,0.161616653204,0.0516095049679,0.0654196366668,0.0635650902987,0.0564823672175,0.0511662103236,0.0542440153658,0.0577797889709
0.0472387820482,0.074156485498,0.515060603619,0.0490959063172,0.0658509656787,0.0510896407068,0.0489108040929,0.0472556911409,0.0521191358566,0.0492219924927
0.0571222305298,0.0602841302752,0.0571667291224,0.0573494359851,0.467486321926,0.0573942661285,0.0575182363391,0.0610881000757,0.0664017722011,0.0581887923181
0.0521488897502,0.220319762826,0.0522258244455,0.0527903102338,0.357725024223,0.0522563047707,0.0523903034627,0.0522243455052,0.0539814755321,0.053937792778
0.0493383035064,0.530478358269,0.0500520542264,0.0493931621313,0.0493974015117,0.0503432713449,0.049345433712,0.0697544366121,0.0523346289992,0.0495629347861
0.08346170187,0.0984264761209,0.102550819516,0.115446008742,0.0838350132108,0.0843209326267,0.0838413015008,0.083491563797,0.15789052844,0.106735631824
0.0520727299154,0.197989135981,0.37356454134,0.0535866580904,0.0520618520677,0.0533774718642,0.0537080131471,0.0561302527785,0.0547862313688,0.0527230985463
0.0492145493627,0.083465218544,0.0512131378055,0.0489220693707,0.0489262677729,0.049888715148,0.519905269146,0.048810813576,0.0505636967719,0.0490902215242
0.547734260559,0.0464254803956,0.0474709384143,0.0514366775751,0.0653384700418,0.0467849820852,0.0465493276715,0.0463551469147,0.0466095395386,0.0552951991558
0.0894219428301,0.0894732177258,0.100743919611,0.0909738242626,0.0895854309201,0.0895587131381,0.0897321105003,0.0894239768386,0.130365103483,0.140721797943
0.0718814954162,0.0759574174881,0.276442915201,0.0739663094282,0.0720129087567,0.0736309885979,0.128424987197,0.0718831196427,0.0836640298367,0.0721358433366
0.552726089954,0.0474774837494,0.0479740351439,0.0477039925754,0.0484215840697,0.0484621226788,0.0475998483598,0.0474490560591,0.0514345392585,0.0607512295246
0.0782281383872,0.0782729908824,0.0783083587885,0.0933668091893,0.164204731584,0.078347787261,0.078499481082,0.123982749879,0.0791349112988,0.147654026747
0.555412232876,0.0467629246414,0.0468025766313,0.0470517165959,0.0603020340204,0.0468125455081,0.0468532182276,0.0467532239854,0.0470213405788,0.0562281981111
0.0517663098872,0.0517338998616,0.0539290010929,0.0775430798531,0.0567817352712,0.0519393756986,0.0518337897956,0.499783188105,0.0528242103755,0.0518654249609
0.0492593795061,0.0492876209319,0.0502169840038,0.0812978222966,0.0495422780514,0.0493347160518,0.0495613217354,0.0492605045438,0.517348587513,0.054890807718
0.540124177933,0.0454757474363,0.0467574708164,0.0578596144915,0.0790363848209,0.0464928820729,0.0457827933133,0.0454663150012,0.0457270480692,0.0472775436938
0.082422979176,0.0911203995347,0.082544580102,0.0829857364297,0.0852787494659,0.08386618644,0.0828045457602,0.200805276632,0.0860083401203,0.12216322124
0.0724700465798,0.072424672544,0.0797351002693,0.278527855873,0.0726915076375,0.0727123245597,0.0725645199418,0.0724096521735,0.132946446538,0.0735178589821
0.0814497694373,0.0816025286913,0.090509198606,0.102710582316,0.0815149769187,0.0947405174375,0.0818202272058,0.171783998609,0.119429513812,0.0944387018681
0.0505992770195,0.0511389859021,0.0510445572436,0.525561392307,0.0506598874927,0.0509402677417,0.0585199445486,0.050540342927,0.0552715472877,0.0557238161564
0.0462476536632,0.0488505549729,0.0623393505812,0.0469906106591,0.0459767505527,0.048719804734,0.561239182949,0.0458682589233,0.0476370081306,0.0461308248341
0.515799820423,0.048324842006,0.0482719391584,0.0492837913334,0.0517367459834,0.0487767420709,0.0670146271586,0.048251632601,0.0515707358718,0.0709691271186
0.0937068685889,0.0616062879562,0.0654293075204,0.0752491056919,0.0570047385991,0.0562950745225,0.414384126663,0.0550787635148,0.0658516436815,0.0553940609097
0.0457545146346,0.0457258708775,0.0524138398468,0.0482550524175,0.0484578572214,0.048116248101,0.0458141602576,0.572151720524,0.046477291733,0.0468334108591
0.0641125738621,0.069947488606,0.0689365640283,0.0649762749672,0.068951793015,0.0654520764947,0.40475961566,0.0640379041433,0.0644211992621,0.0644044876099
0.0572164207697,0.0581237003207,0.427789896727,0.0780173540115,0.0572849661112,0.0615621544421,0.0622648373246,0.0571497827768,0.0831139907241,0.0574769377708
0.046665366739,0.0467528887093,0.0520903915167,0.572012245655,0.0467027314007,0.0470804311335,0.0468776188791,0.0466820672154,0.0475816950202,0.047554589808
0.0440176725388,0.0441002286971,0.0443661883473,0.53955745697,0.0440529175103,0.0443729795516,0.0442178808153,0.0440334267914,0.0453085452318,0.10597269237
0.0409389548004,0.0377032905817,0.0382010675967,0.0378868617117,0.0821642428637,0.202083721757,0.445010125637,0.0376825481653,0.0402371920645,0.0380919836462
0.0636466220021,0.0667277351022,0.375008374453,0.0831031873822,0.064060240984,0.0637439712882,0.0638673901558,0.0636480823159,0.089462004602,0.066732391715
0.0905739888549,0.0907593816519,0.105409882963,0.135527282953,0.092008434236,0.0907605588436,0.0913865193725,0.090705037117,0.117932491004,0.0949364155531
0.081650711596,0.08181784302,0.0842419713736,0.082208186388,0.0842339321971,0.082797691226,0.0820287019014,0.229308381677,0.0909409448504,0.100771598518
0.0627790912986,0.0629075914621,0.0636497661471,0.4075345397,0.0628974884748,0.0678916946054,0.0638471096754,0.0628699213266,0.0787820518017,0.0668406933546
0.0509575195611,0.0510531030595,0.0513609796762,0.403525292873,0.0509983226657,0.0516019277275,0.0511892959476,0.068222232163,0.0570299178362,0.164061442018
0.0482000298798,0.048227660358,0.0482494570315,0.0558751896024,0.0483907796443,0.555071890354,0.0495412983,0.0482011325657,0.0493603795767,0.0488822050393
0.0466934144497,0.0470037460327,0.0470631159842,0.572356045246,0.0467308014631,0.0473642833531,0.0469057932496,0.046710126102,0.0481188893318,0.0510538071394
0.0456414744258,0.0480469986796,0.0456882789731,0.0463911965489,0.56845498085,0.045928940177,0.0461960583925,0.0530834533274,0.0463853999972,0.0541832558811
0.126222804189,0.0809724628925,0.0787833705544,0.0777503103018,0.244040355086,0.0778385475278,0.077675178647,0.0775735154748,0.0780378207564,0.0811055973172
0.0486467182636,0.051043510437,0.0501905567944,0.0516907088459,0.0635547563434,0.0498620718718,0.536304831505,0.0487171001732,0.0503215119243,0.0496682263911
0.0485765747726,0.0603170134127,0.0603265501559,0.050483494997,0.0635855570436,0.0549851581454,0.0557129867375,0.0500878579915,0.497218251228,0.058706510812
0.0491580888629,0.048326458782,0.0503841973841,0.0485617518425,0.0642772391438,0.0494743064046,0.533891558647,0.0482998751104,0.0580284558237,0.0495980530977
0.524300098419,0.0451873876154,0.0452078059316,0.0454073958099,0.0491225719452,0.04523056373,0.0453181378543,0.106714375317,0.0454161316156,0.0480955392122
0.0515649877489,0.427375882864,0.125825762749,0.0788219720125,0.0530280172825,0.0528532527387,0.053182952106,0.0516395941377,0.053221616894,0.0524859502912
0.139107361436,0.0689485892653,0.0688731148839,0.0693560913205,0.0688746124506,0.230756849051,0.0691325291991,0.068844139576,0.069660179317,0.146446496248
0.0939837619662,0.0940376445651,0.0969169512391,0.123266384006,0.10143262893,0.0941275060177,0.0943097472191,0.0947690308094,0.096877656877,0.110278695822
0.0715278238058,0.272801727057,0.102838553488,0.0724076032639,0.0716627165675,0.0876955911517,0.0774891600013,0.0720679312944,0.0996561571956,0.0718527659774
0.524760127068,0.0515075810254,0.0515308566391,0.0517583675683,0.0559931658208,0.0515568032861,0.0516566224396,0.0573609247804,0.0517683252692,0.0521072298288
0.0448625534773,0.0475948192179,0.0464324094355,0.0451688505709,0.05745594576,0.53918248415,0.0460711121559,0.0790558755398,0.0467275157571,0.0474483780563
0.0480244643986,0.0480652414262,0.0480350889266,0.0482907891273,0.565547764301,0.0480453185737,0.0485903769732,0.0479844398797,0.0482596121728,0.0491568855941
0.0465771816671,0.570360124111,0.0522216185927,0.0484114214778,0.04764502123,0.0465974062681,0.0471842214465,0.0465383604169,0.0477982573211,0.0466663613915
0.0854186117649,0.0855788215995,0.0854851379991,0.0862926766276,0.0896030291915,0.0871411710978,0.0858071222901,0.0854491814971,0.157636940479,0.15158726275
0.0460450947285,0.0662998482585,0.0460809618235,0.0462282411754,0.560966014862,0.046264372766,0.0463643036783,0.046061579138,0.047343980521,0.0483455993235
0.560749232769,0.0476586818695,0.0477013997734,0.0482176057994,0.0483636669815,0.0479925014079,0.0477094762027,0.0476470254362,0.0479322038591,0.0560282170773
0.0564175471663,0.399166852236,0.0578073859215,0.056480281055,0.0564851425588,0.0565443709493,0.0564257018268,0.0583452023566,0.126976311207,0.0753511637449
0.0459960922599,0.0459672920406,0.0460062660277,0.0462511703372,0.0499356165528,0.541697323322,0.0477122329175,0.0782731994987,0.0466457083821,0.05151508376
0.56302946806,0.0477218925953,0.0476696528494,0.0480039343238,0.0479558221996,0.0480099990964,0.0478491969407,0.0476495958865,0.0480583310127,0.054052092135
0.0661370232701,0.0661749392748,0.0669986605644,0.0699007436633,0.0663987472653,0.0662381723523,0.0663664191961,0.396186679602,0.067241512239,0.0683570802212
0.0470873825252,0.047175694257,0.0518092997372,0.047965887934,0.0483772307634,0.0484851635993,0.561216413975,0.0471042357385,0.0503188073635,0.0504599064589
0.0469507612288,0.0469075627625,0.0469495989382,0.0473442338407,0.0470070019364,0.569827497005,0.0483960844576,0.0496902391315,0.0492701381445,0.0476568862796
0.0442984141409,0.0443238094449,0.50709348917,0.0460414104164,0.0443794094026,0.0445236377418,0.0444520637393,0.0442994274199,0.135689243674,0.0448991470039
0.535386681557,0.045378908515,0.0453292354941,0.0456471033394,0.056283030659,0.0569019466639,0.0454999655485,0.0732484310865,0.0496420264244,0.0466826707125
0.0521825961769,0.0537774972618,0.466082930565,0.0642364919186,0.052278008312,0.0555431060493,0.0535420589149,0.052183791995,0.0972832515836,0.0528902485967
0.0553891211748,0.0555024929345,0.0703394040465,0.415889978409,0.100210912526,0.0555032081902,0.0556455403566,0.055469263345,0.0703627988696,0.0656872987747
0.0461264848709,0.0460840426385,0.0475002042949,0.574643731117,0.0461817383766,0.046939548105,0.046372525394,0.0460727624595,0.0476999878883,0.0523789450526
0.0435076616704,0.043596714735,0.505438804626,0.0537733100355,0.043589707464,0.0436790399253,0.0464083068073,0.0435706116259,0.122050248086,0.0543855763972
0.045793838799,0.045820094645,0.0505413897336,0.568782269955,0.045991577208,0.0458638779819,0.046986874193,0.0466978177428,0.0558730140328,0.0476492419839
0.0552333667874,0.106970861554,0.0557694286108,0.0778708085418,0.0553375333548,0.0553471408784,0.0554890595376,0.0553132928908,0.0573676079512,0.42530092597
0.152267545462,0.0701252222061,0.0815888941288,0.071234151721,0.107712030411,0.219937130809,0.0894973352551,0.0665986761451,0.0718321949244,0.0692068561912
0.0482126288116,0.0482402667403,0.0495686531067,0.438091427088,0.0483007840812,0.0484577529132,0.0483798570931,0.0482137314975,0.0484844744205,0.17405039072
0.545614302158,0.0468666031957,0.0468398705125,0.0470901988447,0.0685537606478,0.0471122004092,0.0469873920083,0.0468385443091,0.0471288822591,0.0569682084024
0.0819763988256,0.0714694485068,0.108309946954,0.0897298827767,0.0716209709644,0.0716960728168,0.0715456083417,0.0714519619942,0.276994943619,0.0852047801018
0.0645280182362,0.383156657219,0.0666193813086,0.0647846832871,0.064579680562,0.0649917274714,0.0663342997432,0.0648205056787,0.095205783844,0.0649792850018
0.0658715888858,0.066871188581,0.34281000495,0.0680062398314,0.0659504979849,0.0675491765141,0.0988955870271,0.0657948702574,0.092079333961,0.0661715045571
0.0683483704925,0.0683875530958,0.0698616504669,0.324342429638,0.0699492245913,0.0684529021382,0.0685854405165,0.0683499202132,0.105013556778,0.0887089371681
0.0477783791721,0.0492386668921,0.563636779785,0.0498165711761,0.0478657372296,0.0480212979019,0.047944098711,0.0477794706821,0.0499715395272,0.047947447747
0.0634994953871,0.0876434221864,0.0645264014602,0.0638452470303,0.0636155977845,0.0635966137052,0.0637197420001,0.0635009482503,0.402328372002,0.0637241899967
0.0558553226292,0.0589780770242,0.0480910874903,0.0483481027186,0.522626459599,0.058874476701,0.0606275200844,0.0480897240341,0.0499450266361,0.0485642179847
0.0509876385331,0.0510919988155,0.0533164031804,0.0560023188591,0.0772034525871,0.051188480109,0.051223680377,0.484554201365,0.070536762476,0.0538951307535
0.0453618355095,0.0453878454864,0.0457179844379,0.0863001421094,0.0454447753727,0.524516046047,0.0466241240501,0.0453628711402,0.0692805349827,0.046003844589
0.562189638615,0.0525236129761,0.0475985445082,0.0478383004665,0.0481905862689,0.0479383841157,0.0497277155519,0.0475785173476,0.0478396229446,0.0485751032829
0.0571876950562,0.0571518838406,0.0643203258514,0.0576849170029,0.0589975528419,0.0640452429652,0.43478500843,0.0571400374174,0.0907442718744,0.0579431019723
0.0678934305906,0.0680323988199,0.137935936451,0.0703875422478,0.0704368129373,0.068033285439,0.0682077333331,0.0691613480449,0.20112067461,0.178790792823
0.0993007645011,0.112805321813,0.076616153121,0.0769544094801,0.0886575803161,0.0770197212696,0.0768031403422,0.0765394195914,0.0784352943301,0.236868157983
0.0456827394664,0.0457089319825,0.571969807148,0.0471896491945,0.0459451079369,0.0467946082354,0.0469539612532,0.045683786273,0.0582270137966,0.0458443984389
0.0711539387703,0.205549567938,0.0992629230022,0.0792665630579,0.0718961879611,0.0715157091618,0.0868535712361,0.0817952826619,0.154830381274,0.0778758823872
0.0465853065252,0.0462144576013,0.051074154675,0.04795140028,0.0539387129247,0.0472234599292,0.565336763859,0.0462031438947,0.0490049608052,0.0464676246047
0.0449186600745,0.0471114814281,0.0456450767815,0.0497565083206,0.0453066565096,0.519391655922,0.0461686141789,0.0987397134304,0.0564102567732,0.0465514175594
0.560365796089,0.0481337122619,0.0481062568724,0.0483633540571,0.0496286191046,0.0485842190683,0.0487653017044,0.0481048934162,0.0485908575356,0.0513569489121
0.0491135083139,0.426444590092,0.0491859614849,0.0575404502451,0.0516811683774,0.0494163371623,0.0493408739567,0.0491845682263,0.0818195790052,0.136272937059
0.0555065535009,0.0700202807784,0.0555051751435,0.0555682703853,0.126246631145,0.0558907538652,0.0555145740509,0.0860270485282,0.1929654181,0.246755257249
0.0534629635513,0.0496089980006,0.0495807044208,0.0503676086664,0.0593207404017,0.0498240180314,0.049736853689,0.0495792962611,0.0606829971075,0.527835786343
0.0661862269044,0.0661448016763,0.0825854018331,0.0975518003106,0.0661724060774,0.0662149861455,0.0662725120783,0.0661310851574,0.348676651716,0.0740641579032
0.0453351102769,0.519058287144,0.0467738583684,0.0461534969509,0.0461577549577,0.0454284846783,0.0455449819565,0.0793895795941,0.0639223307371,0.0622360929847
0.0555656664073,0.17468701303,0.05692351982,0.0629535317421,0.0699200555682,0.109638020396,0.0837027728558,0.0555855557323,0.257623612881,0.0734002813697
0.0502721555531,0.0606045462191,0.0829778090119,0.0540018193424,0.0503124073148,0.0513145923615,0.492581814528,0.0502901487052,0.0537718981504,0.053872782737
0.0667679309845,0.125707447529,0.072002671659,0.0839300528169,0.253597080708,0.0669054612517,0.0781723633409,0.0668645426631,0.118981219828,0.0670712515712
0.0484439246356,0.111148051918,0.0484546422958,0.0487125776708,0.49990388751,0.0484649576247,0.0492506176233,0.0484035499394,0.0486811250448,0.0485366769135
0.051531240344,0.0514838211238,0.0530504137278,0.0539607331157,0.051592964679,0.0614507049322,0.0515386871994,0.520329356194,0.0517792850733,0.0532828122377
0.0458976924419,0.0458554588258,0.0458965525031,0.0461448840797,0.0459526665509,0.0491370558739,0.0459043234587,0.552146136761,0.0744761303067,0.0485890991986
0.0476428307593,0.535744071007,0.0645760968328,0.0490279607475,0.0589420497417,0.0476635172963,0.0477049350739,0.0476031191647,0.0528575368226,0.0482378676534
0.0634235367179,0.0844368487597,0.402180939913,0.0569890104234,0.054991800338,0.064273186028,0.0952398553491,0.0546790286899,0.0649318918586,0.0588538870215
0.0543773956597,0.0544886961579,0.0547865070403,0.0547486543655,0.0559202171862,0.0544893965125,0.0546291284263,0.0544560700655,0.506460011005,0.0556439235806
0.045354347676,0.0454394109547,0.0496270358562,0.0569966845214,0.0497174710035,0.046969961375,0.0456687733531,0.562662780285,0.0465111322701,0.0510523505509
0.0512505024672,0.0555548854172,0.0556404218078,0.0523454621434,0.050995465368,0.0515801645815,0.513677179813,0.0503557436168,0.0680674016476,0.0505327805877
0.0552765019238,0.0552256405354,0.0552751272917,0.0553379617631,0.45864379406,0.0563253425062,0.0552844852209,0.0968696475029,0.0555425733328,0.0562189221382
0.556855976582,0.0478322319686,0.0478049479425,0.0480604320765,0.0485710464418,0.0480828844011,0.0479555055499,0.0531884469092,0.0524947009981,0.049153778702
0.0464323312044,0.048578556627,0.0464426018298,0.0466898269951,0.571562886238,0.0464524887502,0.0469794794917,0.0472581572831,0.0499880686402,0.0496155917645
0.0453661940992,0.0456677116454,0.0467214472592,0.0463527776301,0.0651580095291,0.0455822460353,0.0456807017326,0.562809765339,0.0460341535509,0.050626989454
0.044290650636,0.0443737208843,0.0561129115522,0.0666559264064,0.053730122745,0.0461111478508,0.0461982451379,0.549466669559,0.0463215075433,0.0467390827835
0.0468587912619,0.0468294508755,0.0503829680383,0.0471186563373,0.0468490049243,0.566145181656,0.0483303330839,0.0468197390437,0.0483032166958,0.0523626506329
0.046552721411,0.0465794093907,0.0483266711235,0.0571811683476,0.0467369519174,0.0466239228845,0.0468380600214,0.566746771336,0.0470923297107,0.0473219752312
0.0473958477378,0.0473522283137,0.0509096644819,0.0474485494196,0.567556262016,0.0476839020848,0.0474026985466,0.0490152463317,0.047623988241,0.0476116463542
0.0557830929756,0.0557317622006,0.0557817108929,0.0558451190591,0.055849917233,0.0679178759456,0.0557911545038,0.0566636733711,0.22482560575,0.315810114145
0.561677515507,0.0484087988734,0.0487006381154,0.0486444942653,0.0490172766149,0.0484550558031,0.0485488735139,0.0483821667731,0.0486538559198,0.0495113581419
0.0551416054368,0.0552450381219,0.0551845580339,0.0563705600798,0.0558709576726,0.0562850274146,0.498782813549,0.0551613420248,0.0565095357597,0.0554485507309
0.0539251193404,0.0458147786558,0.04973128438,0.0460977181792,0.0461907610297,0.553878307343,0.0475539304316,0.055626809597,0.0485606193542,0.052620690316
0.0493687987328,0.0498155653477,0.549488842487,0.0506951771677,0.0494083277881,0.0519841276109,0.0495933480561,0.0493864677846,0.0503757074475,0.0498836226761
0.0510300472379,0.416106253862,0.0522503815591,0.051951251924,0.0527920275927,0.0790919810534,0.0516812317073,0.112905472517,0.0802223905921,0.0519689545035
