c0_v6_stage1_stack,c1_v6_stage1_stack,c2_v6_stage1_stack,c3_v6_stage1_stack,c4_v6_stage1_stack,c5_v6_stage1_stack,c6_v6_stage1_stack,c7_v6_stage1_stack,c8_v6_stage1_stack,c9_v6_stage1_stack
1.57725502422e-05,1.35368146234e-05,1.44609720294e-05,1.15013558172e-05,0.999879464375,1.77373402845e-05,1.57598120371e-05,1.42759183504e-05,9.49672118105e-06,7.99414020392e-06
2.59988942881e-05,2.22329305241e-05,2.57464523026e-05,2.59059468456e-05,0.000430866322645,3.19418890183e-05,2.95105519583e-05,0.999374126571,1.9183587417e-05,1.44868544769e-05
2.25255843148e-05,1.89468004883e-05,2.08422831929e-05,1.97711426873e-05,2.58783533088e-05,0.999805639491,2.54349890355e-05,2.89282268612e-05,1.885832496e-05,1.31748043123e-05
0.000794212857187,0.000288546765222,0.950366130396,0.0426598350288,0.000355582997938,0.000829196373155,0.00105100626438,0.000299106217986,0.00305943286687,0.000296950232534
0.00196731828529,0.00326315274239,0.00185349900735,0.00145231229552,0.0166237697027,0.00204694008188,0.00183834924184,0.123931550504,0.0112861945495,0.835736913589
1.88467424167e-05,1.95855645102e-05,1.73882255109e-05,1.42821030704e-05,2.345548354e-05,1.56398706564e-05,1.69663244921e-05,1.43703482929e-05,1.87152064458e-05,0.999840750131
2.90166331057e-05,0.99974030727,4.59916993548e-05,2.8774361796e-05,2.52464443876e-05,2.66546903032e-05,2.86537231079e-05,2.15054750659e-05,3.74143898571e-05,1.64353126166e-05
0.00177191468797,0.00125165619916,0.0017265801356,0.985633315498,0.00149206383602,0.00142120047956,0.00161209775945,0.00136180043846,0.00155144389159,0.00217792707441
0.0212993818878,0.0153820229626,0.237825495227,0.064479207034,0.0187217816453,0.0169495305981,0.0190039391866,0.0228836804622,0.54931265383,0.0341423071662
0.999668864843,3.49886101828e-05,3.85250081974e-05,2.76444911585e-05,4.64628355173e-05,3.31962478867e-05,3.57052515898e-05,3.03799868849e-05,2.14822525187e-05,6.27504733063e-05
7.81417564626e-05,6.20359738307e-05,0.99712001157,0.000529473856564,7.20879888971e-05,6.28828253733e-05,6.47210606085e-05,6.01163404546e-05,0.00190892568846,4.16029395144e-05
0.99895212633,0.000576703713178,3.32087032685e-05,3.1712810015e-05,6.29969170211e-05,3.68031062492e-05,3.2388787208e-05,4.70586429497e-05,2.64746045807e-05,0.000200526385908
0.000177429854654,0.000153560053853,0.000192388219195,0.000129277309086,0.943585373684,0.000317785621674,0.00139072395267,0.0537100353859,0.000189830394743,0.000153595524567
8.46378836531e-05,0.999207819027,0.000139911287635,0.000104012521178,6.62950128004e-05,7.59092608648e-05,8.48858590843e-05,6.52285238117e-05,0.000125109132031,4.61914923018e-05
0.999479689522,4.00777148869e-05,5.90434625606e-05,5.91454557745e-05,8.68813283084e-05,3.62281903643e-05,3.83783020482e-05,3.35799452485e-05,5.4229623438e-05,0.000112746455275
0.999636605986,3.21490707546e-05,6.24903818726e-05,3.42668246412e-05,4.27429770716e-05,5.46794652181e-05,3.53149049843e-05,3.20664560279e-05,2.77907166302e-05,4.18932168942e-05
0.99968486493,3.16498120784e-05,3.82058459542e-05,2.75890850627e-05,5.92320208204e-05,3.44786362889e-05,3.29514745978e-05,3.15640477564e-05,2.44684142587e-05,3.49957328996e-05
0.0953688257568,0.0474984556966,0.0544832938308,0.0432867799895,0.137379457691,0.298498066552,0.055953522263,0.0817725257033,0.0313424007079,0.154416671809
6.41673481229e-05,2.02316859172e-05,2.9526098203e-05,2.1961598141e-05,2.31982272521e-05,0.999656081907,2.56978988944e-05,4.91020096686e-05,8.99073367337e-05,2.01258904155e-05
5.32516729506e-05,5.12464023262e-05,0.998926069709,0.000591572280681,5.54691464873e-05,5.2805456452e-05,0.000137143142225,4.25624824639e-05,3.79169810611e-05,5.19627265149e-05
0.999686152543,3.12161708426e-05,3.89129532428e-05,2.71938777907e-05,3.76316948301e-05,4.21414923561e-05,3.89513436442e-05,3.46870505781e-05,3.16929019461e-05,3.1419971737e-05
9.07414378103e-05,0.00107389204249,8.41648608554e-05,0.000121974035709,0.00173591898524,0.00378014262787,7.74784703636e-05,0.0128241551482,6.8985603362e-05,0.980142546788
2.30435595931e-05,2.53321201222e-05,2.32552259953e-05,2.02729919283e-05,2.16682699607e-05,2.4110685088e-05,0.999811809091,1.74981674108e-05,2.09010559069e-05,1.21088330963e-05
0.000120650060955,8.47810152875e-05,0.000111110772148,8.25096431469e-05,0.998543877071,9.94773643937e-05,0.000108724234634,0.000310746937632,8.63101093825e-05,0.00045181279116
3.08868619802e-05,2.41985653904e-05,3.1798243905e-05,6.15757607238e-05,2.72888266317e-05,2.7240556308e-05,2.86391055226e-05,2.43365341211e-05,1.81705636099e-05,0.999725864982
0.050642632916,0.0396629951795,0.258455159485,0.309960067011,0.0424121760209,0.0436396745736,0.0457647906851,0.039445145073,0.143912476115,0.0261048829401
0.000190232608974,0.000133966425013,0.000179207015732,0.000132553028049,0.000229147491508,0.000163097755921,0.000168231930685,0.000144444419158,0.998498984414,0.000160134910996
2.5013425363e-05,1.82156288352e-05,2.35172705225e-05,1.85884138136e-05,2.39062643429e-05,0.99980125216,2.32295256861e-05,1.92027152167e-05,2.26167610704e-05,2.44578349153e-05
2.02260423015e-05,3.13484596405e-05,1.88955870573e-05,1.46333042078e-05,0.999837121602,1.83752783681e-05,2.078472102e-05,1.69339829647e-05,1.18631446286e-05,9.81787777383e-06
2.2396128794e-05,2.32993451884e-05,2.48972590943e-05,0.999759657029,2.060185803e-05,1.71543852701e-05,1.86351580797e-05,5.82945199645e-05,1.80618203447e-05,3.70024967049e-05
0.000252174335309,0.000221987808734,0.000251986033922,0.997307533662,0.000234021168582,0.000625843942406,0.000246514250155,0.000187438121559,0.000106265800899,0.000566234876928
8.11244064274e-05,0.988444828793,8.14181096303e-05,0.000215002637766,0.000136085342183,8.06627449984e-05,7.75566390839e-05,9.59191651873e-05,0.010739232372,4.81697900227e-05
2.53126094195e-05,2.03554979254e-05,2.36147448583e-05,3.19223654106e-05,2.11565509018e-05,0.999762149506,2.23986154589e-05,2.11998426341e-05,2.50005735977e-05,4.68896933487e-05
0.000608930917305,0.000478826038766,0.000561280042259,0.000426503497046,0.000758694306404,0.000634750485643,0.000567820024548,0.00900089361438,0.000812485947479,0.986149815126
2.44531040278e-05,1.97713715639e-05,3.00333785313e-05,0.999727658919,2.4742279879e-05,2.61505882519e-05,2.27654404109e-05,1.93404028764e-05,3.7267773176e-05,6.7816741881e-05
0.0448485925143,0.0374531756717,0.0387469145831,0.0422150215826,0.0323678141254,0.243574730014,0.0466510466431,0.0351801162209,0.0294551248757,0.449507463769
0.00033404333811,0.000253265179185,0.000299038204926,0.000374179631444,0.000289019474661,0.000508201068852,0.000294632742105,0.000393228469885,0.00026073502921,0.996993656862
3.73476354222e-05,4.2541997174e-05,3.72049704045e-05,4.13276327485e-05,0.000105332893471,0.0001296304275,0.999398477516,2.970943883e-05,0.000155888801684,2.25386872641e-05
2.96866297331e-05,8.06361469209e-05,3.71120764161e-05,2.80035566685e-05,6.75105640767e-05,2.81232190381e-05,0.999655667652,2.29782656756e-05,3.68180840817e-05,1.34638054622e-05
0.000300195352598,0.000265943482092,0.000341754440391,0.969802526143,0.000302534788079,0.000245632214721,0.000280355106137,0.000242733000252,0.000178951397539,0.0280393740755
0.00237889898327,9.95797999655e-05,0.00021835556505,0.000140731815963,0.000165721575448,0.995562724282,0.000200611946611,0.000704828788596,0.000384567369412,0.000143979873574
0.000550717167598,0.000742679463937,0.00050667737257,0.000380994540582,0.000871510256193,0.000504356645263,0.000492559518897,0.0180023201979,0.000659894820936,0.977288290016
0.0765489095791,0.0858308678189,0.0686095691822,0.0731533351001,0.083686719817,0.0593929288305,0.0699934100224,0.0928160209579,0.24333303221,0.146635206482
