c0_v1_stage2_stack,c1_v1_stage2_stack,c2_v1_stage2_stack,c3_v1_stage2_stack,c4_v1_stage2_stack,c5_v1_stage2_stack,c6_v1_stage2_stack,c7_v1_stage2_stack,c8_v1_stage2_stack,c9_v1_stage2_stack
7.81254373292e-10,4.59580498863e-11,8.50821103999e-15,5.33507139828e-05,9.91289110898e-08,0.87749561763,0.122178378309,2.92513987846e-15,5.25031710954e-05,0.000220050218912
1.24515457346e-08,7.86079966407e-09,3.90851274614e-08,1.70198872456e-08,3.31007594029e-07,0.00130085980375,1.29536731541e-11,0.9986984722,2.03074461372e-07,5.74840705366e-08
2.09879163963e-16,2.65900750668e-07,0.991542690066,0.00845685696992,2.44628169483e-14,1.2273327306e-07,3.25254672215e-16,5.75547223631e-11,6.4272326461e-08,2.88727296613e-15
9.22243353551e-09,1.90253561161e-08,1.8490949554e-05,1.0633503495e-13,6.52924791417e-05,4.01357058256e-09,0.00344707514111,2.73626951228e-06,0.996465363611,1.00928782612e-06
9.02814117208e-07,0.000906021846441,1.61125324367e-07,2.85170120451e-07,3.76832882336e-05,0.000189448733385,1.21081773385e-09,0.47670798749,0.0554575135678,0.466699994754
1.36815385057e-09,4.29816315956e-10,8.97090871038e-09,0.998288986817,5.53986795557e-16,3.5268371639e-05,3.96623274031e-13,7.23023322306e-13,2.56261121207e-05,0.0016501079295
2.06813556002e-06,1.32337438177e-10,0.00725252804897,0.992495044909,3.30001763156e-16,2.28708972315e-07,1.8546433925e-16,9.4482232659e-07,5.75952601078e-07,0.000248609290237
5.08051961613e-09,3.99627324257e-06,4.38977588954e-08,4.95173549742e-10,2.93099164455e-09,0.999386581937,1.98992614729e-11,0.000144099189942,0.000459765927445,5.50424803781e-06
1.43830836068e-12,0.900319160014,1.73877669362e-06,4.19597050584e-09,1.20617287907e-10,4.60320313115e-08,0.0974919185643,1.74015353956e-14,0.00218713228723,7.44011859843e-12
4.69406116918e-07,1.17032349259e-11,2.1452715016e-08,0.000134935219091,8.57716418507e-13,2.46782760828e-07,1.30759558804e-14,3.30508409543e-09,3.61150091926e-06,0.999860712321
1.43680026051e-12,1.51434738987e-09,1.08881734495e-06,0.999994136743,1.13785126093e-15,4.94406280625e-07,2.01048638591e-17,1.84811175718e-06,2.4237526341e-06,6.65310209335e-09
2.65198464958e-11,0.000176706062371,3.1156784907e-06,0.00104631729608,6.9846691731e-14,3.63217914146e-17,3.88081061743e-07,9.20214811517e-09,0.998768852537,4.61111626526e-06
5.34712057757e-08,3.0870327887e-09,4.13669507245e-14,3.9516623272e-22,0.999995347376,1.91099036831e-09,8.5773731444e-09,4.58505227084e-06,5.24954662534e-10,1.37303868158e-26
0.999972547051,5.53053763845e-13,1.70543163505e-08,1.78199948923e-07,5.64132272663e-09,1.60926713927e-08,8.18205001186e-06,1.09313969144e-10,1.90533032246e-05,4.97191798084e-10
1.08011836332e-06,1.10142088254e-05,1.85657841696e-11,4.08961366882e-07,0.00134945878663,3.75284784981e-09,5.39891661226e-10,0.00108764081887,0.0406611884039,0.956889204391
0.00080427410612,2.35018192221e-05,1.33789533444e-08,1.29274646722e-10,3.77941602712e-07,3.91676412585e-05,0.998787100803,6.69218976648e-13,0.000345564148595,3.13857601496e-11
6.84095266756e-16,0.923155139498,1.7569753761e-07,3.64573457068e-12,0.000659391499282,4.37742723513e-11,0.0400397628014,1.64351554395e-12,0.0361455259375,4.51712989073e-09
1.55379185076e-10,1.01145777692e-06,2.01238463678e-13,0.00503480265726,1.27356794122e-12,0.994855465694,1.36587724923e-08,6.31096051543e-11,0.000103016298044,5.69001374312e-06
0.998108967173,2.54568129502e-10,1.89532776387e-07,2.27599141941e-07,6.39355334131e-10,0.00166624834951,1.5469526083e-06,1.26241884267e-08,0.000221981132059,8.25742433365e-07
6.32804022986e-11,5.55493468189e-08,5.75356564962e-06,0.981194977738,3.46484587073e-16,2.7915312819e-06,1.80321448459e-12,2.34450340502e-07,0.0187780063911,1.81807095391e-05
3.5941709036e-05,1.91496914549e-07,5.14352581794e-12,6.8049723158e-17,0.999961599149,9.42834272286e-17,2.83076366675e-07,1.94664683202e-09,1.98261731841e-06,1.08802288127e-16
1.15258405157e-11,3.61737471912e-11,1.84499885882e-07,0.999154295516,8.05546087885e-19,2.68514877313e-07,2.73062699019e-09,2.77222803771e-09,0.0008411280448,4.11787387373e-06
4.31359390366e-06,2.1630552041e-06,1.01619722568e-08,8.85071345146e-06,5.50661016448e-07,6.09895996472e-07,0.949791577172,5.63091781277e-12,0.0501919247405,7.11847160947e-13
1.63708351208e-11,0.992312460733,1.80402708002e-06,1.41665364503e-10,3.13856505472e-05,3.36481951712e-06,1.68068360873e-05,2.2382144497e-07,0.00763388639604,6.75586366059e-08
4.09331429028e-13,7.17013266284e-07,0.999998627889,8.89248714262e-09,2.30033664876e-13,6.44993804449e-07,2.07153939505e-17,2.69746087259e-12,5.40877201762e-12,1.20274535818e-09
1.02178213775e-07,5.13376047579e-05,7.57547036656e-16,1.34233592216e-05,0.00162280570607,3.89185880405e-07,2.19278890063e-09,0.998281474604,1.96175443459e-06,2.85034148419e-05
1.78088777577e-07,5.817437001e-09,8.77608329223e-08,1.32326463341e-07,0.000306766901193,1.56263634616e-07,0.999356783416,1.03192799401e-09,0.000335888392937,3.16551654585e-13
0.000391869405458,1.55172775739e-06,2.99231120529e-08,1.9722007356e-08,1.61396223001e-06,0.00779087735961,2.21264524517e-11,0.991767292007,6.88558916203e-08,4.66770152291e-05
2.27448935247e-12,0.999963617386,3.24290625786e-10,3.18998879326e-14,2.64475556624e-09,3.1423964593e-14,2.04901162142e-09,3.26181524956e-07,3.60510911463e-05,3.20434406566e-10
8.06020215075e-08,6.61020292809e-06,5.78958100741e-08,1.04536750238e-08,7.91246786843e-07,3.79771092485e-10,0.9998436764,1.08747542392e-06,0.000147682027031,3.31699299087e-09
4.07643050552e-11,0.994568255511,2.39623421187e-10,1.79447684014e-18,0.0045275584788,4.00898740024e-10,1.00277795438e-08,2.04028784832e-07,0.000903971272629,4.66841782832e-14
1.75145363473e-14,0.99082346225,2.4688243415e-07,0.0063830553714,1.89609293894e-06,8.15512341165e-12,8.47202611986e-16,0.000284418247286,0.00234378007026,0.000163141077579
0.000153741372221,2.95291084647e-12,2.81578747925e-09,2.55879823704e-16,0.999843004826,1.76997465666e-08,2.06184330829e-09,3.19554125684e-06,3.56806188647e-08,1.00923344005e-24
1.77390207763e-08,1.18571341076e-07,0.999957757362,4.19819180156e-05,1.29823004617e-14,1.97912486659e-12,8.14762238191e-11,7.06499243999e-09,1.16067628753e-07,1.19305625461e-09
2.54419568971e-12,1.3105371977e-06,1.45456559496e-06,0.990453344388,3.80531971016e-14,1.40346963455e-07,3.84533640194e-18,6.48199986215e-14,5.98508596235e-05,0.00948389930009
1.05275757807e-10,5.3398801313e-08,2.58508268011e-05,0.999611683352,1.86787737622e-18,3.61530253032e-08,4.71407929614e-15,2.39983862048e-12,6.69331370639e-06,0.000355682848035
6.39882911938e-18,0.998162893945,0.00125863687018,5.29656166468e-05,1.21760340713e-12,3.77961337341e-10,3.97573475771e-08,1.43597872694e-18,0.000525460316815,3.11529051532e-09
4.31799345754e-12,0.999799370335,8.15545029392e-05,2.43513580084e-19,7.65299866171e-06,9.23264663904e-05,5.50281704698e-06,1.73207163094e-20,3.3342610019e-06,1.0258614174e-05
1.12355429195e-06,3.01452390215e-06,2.92811632776e-06,0.00977934905606,1.10628400482e-11,1.24279289179e-07,1.58172527286e-09,5.92131583751e-09,0.0428723956127,0.947341057343
1.13655618265e-12,3.64411029265e-07,0.999999513635,7.65565792531e-08,8.80274090265e-14,3.27818792368e-08,1.76368927354e-18,1.12164181331e-08,9.44660844809e-10,4.53241709928e-10
1.17745385757e-14,0.999174877882,1.75837829427e-06,1.4389519474e-06,1.71102993566e-08,1.19387307215e-11,3.74551534653e-12,6.56492205116e-05,0.000756258159675,2.81296876967e-10
3.49229257842e-07,4.70601742101e-06,3.65270332334e-08,2.03551118559e-11,0.00130589598338,2.83708413528e-09,1.65623116031e-13,0.296685579702,0.0249426743845,0.677060755298
3.64196631084e-09,0.00538220120847,0.000569095674544,3.90527416588e-06,0.00299563912752,1.15344614747e-06,0.875750048637,2.93066661666e-10,0.115297952697,2.67408697234e-14
1.80179603372e-09,2.70044549946e-08,0.00130011897851,0.794579164962,2.55363709613e-15,1.85297766553e-07,4.54172595951e-12,2.70447472427e-09,1.58779605777e-06,0.20411891145
0.826158464729,0.00211466869717,5.59322438687e-11,1.35682930557e-14,0.00726607821862,1.30543935521e-07,0.164433400912,1.69843238463e-12,2.71820569443e-05,7.47846981547e-08
1.99927713471e-12,1.54098236924e-07,1.72856535169e-15,2.51427636463e-08,3.23004588582e-11,0.999999799709,1.37627189084e-10,1.02058471557e-10,1.57633182965e-08,5.01312977596e-09
4.53423055895e-10,4.24269880903e-08,2.65415469647e-16,0.000241468458022,1.79400314412e-14,0.999698892075,5.33496869611e-05,2.09303670893e-10,2.22662759485e-07,6.02402717378e-06
0.999883078711,4.28533887574e-10,7.98697952124e-06,1.84287891538e-09,1.29544706715e-10,5.53633115525e-06,6.72485092347e-05,1.31940475647e-09,3.61412045758e-05,4.54450616167e-09
1.99611326829e-09,2.14236213879e-09,4.28634671249e-12,0.000132630120894,1.64275927683e-12,0.999759760426,6.99839925918e-07,1.22216556756e-08,0.000106557931506,3.35315860898e-07
6.22514849454e-06,6.47584029558e-10,2.19878589223e-09,7.75190894261e-11,4.85845225683e-07,7.23673858555e-11,3.13825128538e-08,1.84235653291e-10,0.999990343268,2.91117495711e-06
7.52891171157e-14,6.45891854949e-06,2.84071408822e-05,5.45977022983e-08,5.8528352919e-11,0.999855947334,1.8075593832e-08,1.22420583167e-05,9.64794544872e-05,3.92361936384e-07
0.00126663432234,8.32421962479e-06,6.51979389514e-07,0.462119200377,5.39038649899e-08,1.63864082633e-06,1.08194409413e-07,1.94629327889e-08,0.00484605917996,0.53175730972
2.98208353432e-07,2.24077249058e-09,4.2490392888e-10,0.129797613042,1.14922007123e-07,2.22414508441e-08,1.28842151879e-08,6.27500128719e-07,0.772812425143,0.0973888833932
1.01254199479e-13,0.000425272805828,2.9053229096e-07,0.00339171132917,1.07551268699e-10,0.995739354435,1.6627829099e-09,1.11744231536e-15,4.11025991585e-05,0.000402266527765
1.10619749466e-09,9.17558102844e-07,0.000796256864248,5.95335440876e-07,2.13512620243e-09,1.37004294725e-10,1.19529582809e-06,1.45315218314e-08,0.998711770347,0.000489246689242
3.04335950683e-09,0.136030366765,5.52076975196e-17,1.76673403955e-10,3.58847087808e-05,8.67555586487e-05,5.54620139649e-12,3.09221121135e-07,0.00446927988235,0.859377400638
2.80804553118e-13,0.0495100122901,0.00296494050133,0.00250172029439,1.52664482171e-06,2.61465198946e-14,8.96167480638e-09,8.45448140497e-09,0.945021776776,6.07644855752e-09
3.27594401998e-12,0.989172349861,4.6274780522e-14,0.00976715979813,0.000102743424553,1.31373691701e-09,1.07915942216e-10,1.37547083732e-12,0.000866597038794,9.11484516419e-05
1.4190102307e-09,6.25892158809e-06,6.83145797419e-10,1.84278818254e-09,1.91780761542e-05,3.71395463181e-09,0.948320696378,1.07502736792e-11,0.0516538589545,2.81426363348e-14
0.999893823215,1.24976119207e-08,4.03962219037e-08,3.44820685401e-09,8.05598728521e-09,3.94304259193e-06,9.92746354786e-05,3.21576191456e-10,2.60101505007e-07,2.63428542353e-06
9.68109205238e-10,0.00711611210731,7.32716700122e-09,1.32574575937e-08,0.000388517835571,3.96278186951e-09,0.983581815752,1.35379629232e-11,0.00891352877557,4.77335009439e-13
1.62935253086e-12,0.997893063105,1.3180344986e-12,7.80150637175e-13,0.00178558145101,1.195797513e-06,8.11936329461e-09,2.16064046895e-12,0.000320145111321,6.41032594846e-09
8.8975068507e-11,2.18057065141e-07,6.6603119476e-08,0.647601044088,9.92729156007e-15,0.352228089018,1.04613384749e-17,0.000170484537352,8.13314319871e-08,1.62760181062e-08
1.02876388511e-08,9.36967392612e-07,1.14070535939e-08,6.59600933664e-10,9.22247687427e-07,1.20046016452e-07,0.999363519578,2.56765369007e-12,0.000634478803693,2.20687801935e-16
3.92139981887e-11,0.000613669333614,0.999296513423,1.30260389245e-12,1.38355492505e-14,8.91611896017e-05,7.36962559716e-10,1.482087018e-13,6.29750737326e-07,2.55251149507e-08
4.71501535364e-09,4.9833662065e-06,0.00218368979306,0.992429620843,1.05294441179e-13,4.66379971193e-06,1.02241838341e-07,1.60362257207e-10,0.00446897618585,0.000907958894691
0.0157984696682,7.46697057694e-08,9.67015011015e-12,4.77133445237e-20,0.984031773917,8.03701859641e-05,8.92682919083e-05,4.252048208e-08,7.37292385974e-10,7.30826626093e-27
4.60222787409e-09,6.42561047638e-06,0.896404884341,0.000127243066391,6.46628161106e-14,1.79702386472e-08,1.77168702439e-06,2.7876579577e-08,0.00786968130531,0.0955899435405
7.68321121381e-12,2.16852183037e-05,0.886619550983,2.30897860683e-08,4.99543073116e-10,0.112240983682,0.000205156123871,5.71963389824e-15,0.000912599905791,4.89579386294e-10
3.86670772254e-11,4.34231642752e-05,2.97432555409e-09,5.5690233839e-07,4.4655121636e-05,3.19502526901e-08,0.999909412916,3.84137284253e-09,1.91309148342e-06,1.32318771034e-14
1.08657288846e-09,3.52689992266e-05,1.45059252823e-05,1.85778165858e-05,2.34818003711e-05,0.000131290857181,0.297769566695,5.11811826497e-12,0.702006948517,3.58297043925e-07
1.40594057947e-07,1.70844768073e-09,0.93945860809,0.0501679009601,1.2074784987e-16,7.74311881561e-06,3.11939804941e-08,4.82457896764e-13,7.06807370504e-06,0.0103585062609
0.999084300015,1.9600320656e-12,0.000915425898583,1.69633933698e-09,1.70951857249e-10,7.41537961525e-12,2.12389338806e-09,2.9409295161e-12,2.69580666255e-07,5.01848866437e-10
3.66912435296e-08,3.40540655329e-06,3.42436314821e-08,6.0155274459e-13,6.27366740594e-09,2.31280833258e-11,0.999988155228,1.30010481618e-11,8.36212009819e-06,2.15486000475e-14
1.22556317982e-10,8.34207248294e-05,2.85149417607e-13,1.72289262006e-06,3.69524008827e-08,0.999839652365,6.99927404045e-08,5.47917473303e-10,6.96238982285e-05,5.47250336405e-06
7.73273178762e-05,1.43131697858e-08,7.92314122698e-08,1.41197399233e-19,0.999922307685,2.87275307496e-12,2.53108125752e-07,5.72967002956e-12,1.83360528962e-08,7.42419750535e-16
1.13041448321e-06,0.000280166388057,4.18633516023e-15,3.38067493691e-21,0.999606527053,7.95800770604e-10,2.24569685721e-06,2.6175618477e-07,0.00010965257118,1.53245431048e-08
1.09357624548e-05,2.00949344504e-08,6.44143338698e-09,8.63471070396e-06,1.66296585088e-08,3.92044006121e-05,0.999899271292,7.04937335982e-12,4.18932718807e-05,1.73889211131e-08
4.89297208631e-08,6.53015774614e-09,1.19604960356e-07,1.0213361883e-07,7.33139163006e-09,1.66749508758e-07,2.20205369072e-09,0.999968679007,3.0867511313e-05,1.13771221207e-16
4.64917295862e-10,8.28150645092e-06,3.01684028027e-10,2.90392999078e-10,0.000790171196457,4.63235724645e-10,1.75594273459e-12,0.000114022412793,0.427652082146,0.571435441216
3.8996667487e-06,1.68078215762e-08,8.13451846661e-12,1.24212082729e-18,0.999951540253,6.20960278903e-14,3.4241517519e-09,4.43453077579e-05,1.94531891735e-07,7.90046807452e-17
0.999995037643,3.20519585905e-14,7.39868350434e-09,7.15547815829e-12,6.05358269393e-07,1.59724560803e-09,1.8528979357e-10,3.32678106644e-10,4.32923384098e-06,1.82440401417e-08
7.65605282261e-08,4.83797225954e-07,1.88202914566e-09,0.000129273921379,1.4757996227e-05,3.05359951141e-05,1.02358662542e-10,0.999819587491,5.28205483278e-06,1.99194494993e-10
1.36780177256e-09,9.11784634011e-09,0.987743247838,0.00998425620113,1.52492636948e-19,5.179471302e-09,1.59167583267e-07,7.03774162756e-11,0.00227162134504,6.99712355017e-07
2.06007662129e-11,0.000330570221138,2.10701524284e-13,0.0772153789423,2.12491930307e-13,0.000346086435614,3.87301957468e-10,7.63133327915e-12,0.922107962764,1.22099756256e-09
1.04229767311e-08,0.0170467180383,2.09870924724e-15,2.56854060568e-12,0.971179081629,9.25540488113e-15,1.24332282738e-10,0.0117413780752,3.28117076333e-05,1.52367149788e-15
0.000150648330795,5.28175443643e-07,2.74736356842e-17,1.45572681964e-13,0.999541814222,2.45812275533e-11,1.24992001821e-13,0.000155004318743,6.06598027562e-08,0.000151944268327
0.999873706522,9.04849062464e-11,0.000120037624917,1.60473426485e-09,6.73232068993e-11,1.35712659705e-08,5.72670038683e-06,1.74398546085e-10,2.3334292768e-07,2.80301208318e-07
4.77952036686e-10,4.88430237204e-12,2.7809217573e-06,0.0021028360187,1.1710434108e-08,1.19342343796e-10,1.12108699409e-12,0.997893779518,5.91228023098e-07,1.28094351936e-16
5.82827837894e-13,6.48181548532e-05,1.64142763134e-11,6.29037189343e-10,1.34818843589e-08,0.999935083609,1.34300174444e-09,3.75676298288e-09,7.36814449132e-08,5.32656420878e-09
2.99325124312e-12,1.26949784556e-07,1.67905142076e-10,6.21160213971e-15,0.231094436879,2.47636640947e-09,2.85299248443e-09,0.76890366694,1.76373054083e-06,9.35335117007e-15
4.6187513449e-07,7.49403371726e-06,0.000140689716477,8.59137540313e-10,2.95345502639e-08,4.66020931693e-11,9.94453899396e-10,0.00212759302075,0.997723729072,8.47272293426e-10
4.02202163399e-06,3.18275650127e-12,1.71364549383e-05,4.15796723203e-10,0.000166386624163,2.28809242853e-10,0.999736348418,2.27970823105e-07,7.58778622904e-05,2.58728595481e-21
6.44684618686e-08,1.71379801704e-10,8.23147390915e-07,0.971179917182,1.20679490265e-14,2.03931915925e-07,1.99560767111e-12,9.37064743681e-09,1.79346058079e-05,0.0288010471203
2.69773975728e-09,8.35462683057e-08,2.56951422516e-05,0.998049543296,7.62602755577e-15,5.47774330985e-05,1.50090078372e-12,1.40985380801e-08,0.00154066477106,0.000329219013176
0.999729210713,1.67462331475e-11,2.15976179897e-06,2.04156537352e-07,1.47916383117e-07,1.21334687828e-05,6.0032812794e-08,1.4775548562e-09,0.000256011935405,7.05210050323e-08
6.96063949766e-07,7.97366735121e-07,6.67693309245e-12,1.16178405213e-07,5.10651265429e-07,3.09831530663e-05,0.999006538195,5.054349837e-13,0.000960289012262,6.93716750461e-08
3.06957514082e-13,0.999855621131,9.72587744591e-05,1.32065298432e-09,9.87148155305e-06,2.26919034777e-06,5.01394124162e-06,2.4988648859e-11,2.99628493741e-05,1.28626576335e-09
3.38386602672e-11,5.98589815007e-05,2.92695619989e-08,4.47794183019e-07,0.00150156275885,1.31328066843e-08,0.967777463991,3.12579238487e-11,0.0306606239736,3.34257434994e-11
3.2885854355e-07,2.00436851445e-10,0.0560899129307,0.942428350745,4.86477255944e-15,0.00147634728134,1.44330594455e-12,3.73712968986e-10,4.417647328e-06,6.41961956569e-07
7.47549123395e-07,4.84991933917e-08,1.28901853455e-11,3.77728866789e-14,4.79086405679e-06,6.07805985747e-08,0.99999205938,1.98832333338e-15,2.29291417833e-06,5.94457621406e-18
2.57757678122e-09,0.000414785943377,0.00019980359374,0.99937264422,3.52163285112e-17,8.40690883742e-06,1.88357777865e-11,1.65841467676e-09,3.98210753339e-06,3.72971397415e-07
3.76003353921e-09,6.36987290602e-09,7.77130587957e-11,2.31929946293e-09,9.00767345298e-06,4.76857592102e-08,0.999981631688,6.32124997652e-13,9.30042478598e-06,9.55504772863e-16
1.51390222896e-08,8.11073554266e-05,6.22719130938e-09,7.64326768531e-12,1.37057498752e-06,4.65488417321e-08,0.999916051255,2.31317099697e-12,1.40288960455e-06,6.21575740404e-17
4.91684334254e-07,4.52979294352e-11,2.89785322706e-05,3.14278034859e-08,3.04849171287e-05,2.44152364004e-14,4.40385077825e-08,0.999930710575,9.25877988224e-06,7.90438346443e-18
0.000623154279192,2.21864550953e-08,2.08892070319e-05,2.31129843233e-13,0.0113830534118,2.85597210862e-06,0.986294237837,6.58058854121e-11,0.00167578704044,9.87049846539e-24
2.43316826969e-08,1.27039896428e-08,1.96304064979e-12,2.46866280612e-07,1.00512856276e-08,0.904087886114,9.42982404625e-05,2.31626329526e-12,0.00022326925898,0.0955942524295
1.74548307216e-05,0.00209173497092,4.06408674613e-14,6.80921667166e-09,0.017518950133,0.000896115129321,5.16016815128e-13,3.4610597674e-05,0.000673746385588,0.978767381143
6.62270778615e-13,0.00143042229947,0.998567761823,3.43861903854e-09,3.29115561294e-12,1.42862311378e-06,5.79152916446e-08,2.20505208796e-18,3.25712882692e-07,1.84084331199e-10
2.73554812856e-11,1.15531128987e-09,0.667702359888,0.33225513222,1.0306239113e-16,2.81473709057e-07,1.53186309969e-13,3.48166988217e-05,7.11507828601e-06,2.93457910833e-07
6.74112156938e-11,0.996911209244,7.70712889439e-07,9.79490683143e-12,7.74661932824e-07,1.30368458784e-09,1.98148687659e-08,3.52125043311e-06,0.00308369753773,5.39724819427e-09
1.74193090006e-06,3.28069938209e-12,2.98719052151e-09,8.8497928347e-06,1.04583951009e-09,4.31562226512e-07,1.25060942107e-10,3.80360247062e-10,9.37188588221e-06,0.999979600286
7.47472254262e-11,1.13609093139e-09,7.17386075202e-11,7.00988223319e-10,4.22336546947e-09,7.52046165342e-11,1.05909585526e-12,0.999300530802,5.37653556449e-06,0.000694086379188
6.02041162e-05,0.000250653563955,1.3272290582e-08,3.81072688701e-07,8.81622872647e-10,0.000593905227148,1.15192711093e-12,1.52461273441e-11,0.000111496933098,0.998983344917
1.48042822662e-05,2.08862634376e-09,4.42346875276e-11,1.91639700359e-09,0.000232531222792,3.91067823741e-06,0.997827943352,3.73160063261e-13,0.00192080641517,2.10713517454e-13
