c0_v4_stage1_stack,c1_v4_stage1_stack,c2_v4_stage1_stack,c3_v4_stage1_stack,c4_v4_stage1_stack,c5_v4_stage1_stack,c6_v4_stage1_stack,c7_v4_stage1_stack,c8_v4_stage1_stack,c9_v4_stage1_stack
0.00545454545455,0.00545454545455,0.0,0.0,0.976363636364,0.0,0.00545454545455,0.00181818181818,0.00363636363636,0.00181818181818
0.0,0.00363636363636,0.0327272727273,0.896363636364,0.0,0.00181818181818,0.00363636363636,0.00181818181818,0.0418181818182,0.0181818181818
0.00363636363636,0.00909090909091,0.0,0.0,0.0,0.0,0.981818181818,0.0,0.00545454545455,0.0
0.0,0.758181818182,0.0236363636364,0.00727272727273,0.0163636363636,0.0654545454545,0.0436363636364,0.0127272727273,0.0709090909091,0.00181818181818
0.00181818181818,0.0145454545455,0.930909090909,0.0218181818182,0.0,0.00909090909091,0.00181818181818,0.00181818181818,0.00909090909091,0.00909090909091
0.0145454545455,0.0672727272727,0.00363636363636,0.0563636363636,0.221818181818,0.0636363636364,0.0109090909091,0.36,0.0490909090909,0.152727272727
0.0109090909091,0.0,0.00363636363636,0.00181818181818,0.00181818181818,0.00727272727273,0.967272727273,0.0,0.00545454545455,0.00181818181818
0.0818181818182,0.0436363636364,0.0327272727273,0.0236363636364,0.101818181818,0.110909090909,0.0127272727273,0.338181818182,0.0509090909091,0.203636363636
0.00545454545455,0.647272727273,0.0218181818182,0.0181818181818,0.0327272727273,0.0145454545455,0.02,0.0381818181818,0.178181818182,0.0236363636364
0.00363636363636,0.00363636363636,0.00363636363636,0.00545454545455,0.00363636363636,0.0,0.974545454545,0.00181818181818,0.00181818181818,0.00181818181818
0.0145454545455,0.605454545455,0.02,0.00181818181818,0.0836363636364,0.0327272727273,0.0272727272727,0.0181818181818,0.187272727273,0.00909090909091
0.0,0.801818181818,0.0145454545455,0.0436363636364,0.0181818181818,0.00727272727273,0.00181818181818,0.0527272727273,0.0454545454545,0.0145454545455
0.0454545454545,0.0327272727273,0.0254545454545,0.0163636363636,0.521818181818,0.02,0.0545454545455,0.187272727273,0.0763636363636,0.02
0.0,0.00727272727273,0.950909090909,0.0145454545455,0.0,0.0,0.00363636363636,0.00363636363636,0.0145454545455,0.00545454545455
0.0,0.0127272727273,0.0490909090909,0.845454545455,0.00181818181818,0.0127272727273,0.0,0.00181818181818,0.0272727272727,0.0490909090909
0.0,0.00545454545455,0.00545454545455,0.943636363636,0.0,0.00727272727273,0.0,0.0,0.0109090909091,0.0272727272727
0.0,0.729090909091,0.158181818182,0.0309090909091,0.00363636363636,0.00181818181818,0.00909090909091,0.00181818181818,0.0618181818182,0.00363636363636
0.0,0.921818181818,0.04,0.00545454545455,0.00181818181818,0.0163636363636,0.0,0.00181818181818,0.0109090909091,0.00181818181818
0.0272727272727,0.02,0.0454545454545,0.161818181818,0.0109090909091,0.0381818181818,0.04,0.0236363636364,0.221818181818,0.410909090909
0.0,0.00545454545455,0.930909090909,0.0418181818182,0.00181818181818,0.0,0.0,0.00181818181818,0.0127272727273,0.00545454545455
0.0,0.916363636364,0.0163636363636,0.0109090909091,0.00727272727273,0.00363636363636,0.0,0.0163636363636,0.0272727272727,0.00181818181818
0.00181818181818,0.00545454545455,0.00545454545455,0.0109090909091,0.0745454545455,0.0290909090909,0.0,0.185454545455,0.0690909090909,0.618181818182
0.00727272727273,0.149090909091,0.0327272727273,0.0163636363636,0.0727272727273,0.0109090909091,0.636363636364,0.00363636363636,0.0618181818182,0.00909090909091
0.0,0.00181818181818,0.101818181818,0.787272727273,0.0,0.0127272727273,0.00363636363636,0.0109090909091,0.00363636363636,0.0781818181818
0.723636363636,0.0109090909091,0.00363636363636,0.00181818181818,0.109090909091,0.00727272727273,0.0763636363636,0.00909090909091,0.0327272727273,0.0254545454545
0.0,0.00181818181818,0.00181818181818,0.00181818181818,0.00545454545455,0.970909090909,0.0,0.00363636363636,0.00727272727273,0.00727272727273
0.00545454545455,0.0218181818182,0.00909090909091,0.0581818181818,0.00909090909091,0.710909090909,0.130909090909,0.00545454545455,0.0236363636364,0.0254545454545
0.969090909091,0.0,0.00181818181818,0.00181818181818,0.00181818181818,0.00363636363636,0.0109090909091,0.0,0.00545454545455,0.00545454545455
0.0145454545455,0.0254545454545,0.0181818181818,0.0272727272727,0.00545454545455,0.765454545455,0.0290909090909,0.00545454545455,0.0909090909091,0.0181818181818
0.0163636363636,0.0236363636364,0.0218181818182,0.0109090909091,0.02,0.0163636363636,0.0254545454545,0.00727272727273,0.814545454545,0.0436363636364
0.0,0.0327272727273,0.0254545454545,0.0454545454545,0.00727272727273,0.76,0.00545454545455,0.0509090909091,0.0418181818182,0.0309090909091
0.141818181818,0.02,0.0309090909091,0.0618181818182,0.0163636363636,0.103636363636,0.0127272727273,0.0363636363636,0.129090909091,0.447272727273
0.0127272727273,0.0236363636364,0.0127272727273,0.0890909090909,0.00545454545455,0.0454545454545,0.00181818181818,0.0472727272727,0.703636363636,0.0581818181818
0.0,0.0563636363636,0.105454545455,0.272727272727,0.00181818181818,0.327272727273,0.0327272727273,0.0,0.0763636363636,0.127272727273
0.00727272727273,0.0254545454545,0.0945454545455,0.0490909090909,0.0127272727273,0.0181818181818,0.0127272727273,0.00727272727273,0.729090909091,0.0436363636364
0.00181818181818,0.0745454545455,0.00363636363636,0.00727272727273,0.0363636363636,0.0218181818182,0.00727272727273,0.0163636363636,0.0490909090909,0.781818181818
0.0,0.334545454545,0.154545454545,0.0818181818182,0.0127272727273,0.0218181818182,0.00727272727273,0.0290909090909,0.341818181818,0.0163636363636
0.00363636363636,0.814545454545,0.00909090909091,0.0309090909091,0.0345454545455,0.00363636363636,0.00363636363636,0.00727272727273,0.0345454545455,0.0581818181818
0.0,0.00727272727273,0.00181818181818,0.0,0.0127272727273,0.0,0.972727272727,0.0,0.00545454545455,0.0
0.863636363636,0.00727272727273,0.0109090909091,0.0,0.0145454545455,0.0163636363636,0.0581818181818,0.00181818181818,0.0181818181818,0.00909090909091
0.0,0.0163636363636,0.00181818181818,0.00181818181818,0.0509090909091,0.0,0.901818181818,0.0,0.0254545454545,0.00181818181818
0.0,0.923636363636,0.00545454545455,0.0,0.0454545454545,0.00181818181818,0.00727272727273,0.0,0.0145454545455,0.00181818181818
0.0,0.00727272727273,0.00909090909091,0.883636363636,0.00363636363636,0.02,0.0,0.0472727272727,0.0109090909091,0.0181818181818
0.0,0.00363636363636,0.00181818181818,0.0,0.00727272727273,0.00363636363636,0.978181818182,0.00181818181818,0.00363636363636,0.0
0.00727272727273,0.0727272727273,0.761818181818,0.02,0.00181818181818,0.0127272727273,0.02,0.00727272727273,0.0927272727273,0.00363636363636
0.00181818181818,0.0109090909091,0.0363636363636,0.778181818182,0.0,0.02,0.00181818181818,0.00727272727273,0.0490909090909,0.0945454545455
0.0418181818182,0.00727272727273,0.0,0.0,0.86,0.00727272727273,0.0709090909091,0.00545454545455,0.00363636363636,0.00363636363636
0.00727272727273,0.0454545454545,0.790909090909,0.0272727272727,0.0,0.0309090909091,0.0181818181818,0.0,0.0709090909091,0.00909090909091
0.0,0.0618181818182,0.792727272727,0.0345454545455,0.00363636363636,0.0454545454545,0.00727272727273,0.00181818181818,0.0363636363636,0.0163636363636
0.00181818181818,0.00545454545455,0.0,0.00181818181818,0.0109090909091,0.00545454545455,0.972727272727,0.0,0.00181818181818,0.0
0.00727272727273,0.0963636363636,0.229090909091,0.118181818182,0.0181818181818,0.0763636363636,0.234545454545,0.00909090909091,0.176363636364,0.0345454545455
0.0436363636364,0.0272727272727,0.587272727273,0.110909090909,0.00363636363636,0.0309090909091,0.0509090909091,0.00727272727273,0.1,0.0381818181818
0.990909090909,0.0,0.0,0.00181818181818,0.00181818181818,0.0,0.00181818181818,0.0,0.00181818181818,0.00181818181818
0.0,0.00545454545455,0.00363636363636,0.0,0.00363636363636,0.00181818181818,0.981818181818,0.0,0.00363636363636,0.0
0.00181818181818,0.0109090909091,0.00727272727273,0.00363636363636,0.0163636363636,0.890909090909,0.0,0.0163636363636,0.0290909090909,0.0236363636364
0.0636363636364,0.00909090909091,0.00545454545455,0.00181818181818,0.823636363636,0.00181818181818,0.0672727272727,0.0145454545455,0.00545454545455,0.00727272727273
0.00363636363636,0.00909090909091,0.0,0.00181818181818,0.938181818182,0.0145454545455,0.00909090909091,0.00727272727273,0.00909090909091,0.00727272727273
0.00363636363636,0.00545454545455,0.00727272727273,0.00363636363636,0.0,0.0163636363636,0.941818181818,0.0,0.00909090909091,0.0127272727273
0.0,0.0127272727273,0.00727272727273,0.0236363636364,0.0472727272727,0.00909090909091,0.00363636363636,0.834545454545,0.0236363636364,0.0381818181818
0.00181818181818,0.0109090909091,0.00363636363636,0.0127272727273,0.12,0.0363636363636,0.0,0.212727272727,0.109090909091,0.492727272727
0.0,0.00545454545455,0.0,0.0,0.983636363636,0.0,0.00181818181818,0.00727272727273,0.00181818181818,0.0
0.963636363636,0.0,0.0,0.00727272727273,0.0,0.0145454545455,0.00363636363636,0.0,0.00727272727273,0.00363636363636
0.00545454545455,0.00909090909091,0.00181818181818,0.0163636363636,0.0436363636364,0.0127272727273,0.0145454545455,0.849090909091,0.0290909090909,0.0181818181818
0.00181818181818,0.0218181818182,0.789090909091,0.06,0.00181818181818,0.0254545454545,0.0236363636364,0.00909090909091,0.0636363636364,0.00363636363636
0.0109090909091,0.0690909090909,0.0163636363636,0.14,0.00545454545455,0.0818181818182,0.0145454545455,0.00363636363636,0.625454545455,0.0327272727273
0.0290909090909,0.229090909091,0.0236363636364,0.00727272727273,0.536363636364,0.00545454545455,0.0127272727273,0.0781818181818,0.0418181818182,0.0363636363636
0.0254545454545,0.0472727272727,0.0,0.00545454545455,0.718181818182,0.0109090909091,0.00363636363636,0.12,0.0236363636364,0.0454545454545
0.905454545455,0.00181818181818,0.00363636363636,0.00909090909091,0.00181818181818,0.00727272727273,0.0290909090909,0.0,0.0109090909091,0.0309090909091
0.0,0.0109090909091,0.0163636363636,0.0236363636364,0.0345454545455,0.00363636363636,0.0,0.890909090909,0.0127272727273,0.00727272727273
0.0,0.00727272727273,0.00909090909091,0.0109090909091,0.0145454545455,0.910909090909,0.00181818181818,0.00181818181818,0.0236363636364,0.02
0.00727272727273,0.0418181818182,0.0,0.00545454545455,0.203636363636,0.0254545454545,0.0254545454545,0.674545454545,0.0145454545455,0.00181818181818
0.02,0.0818181818182,0.0945454545455,0.0945454545455,0.0309090909091,0.0272727272727,0.0145454545455,0.1,0.490909090909,0.0454545454545
0.0,0.0,0.0,0.00545454545455,0.00363636363636,0.00545454545455,0.983636363636,0.0,0.0,0.00181818181818
0.0,0.00181818181818,0.00909090909091,0.825454545455,0.0,0.02,0.00181818181818,0.00181818181818,0.00727272727273,0.132727272727
0.0,0.00545454545455,0.0145454545455,0.949090909091,0.0,0.0,0.0,0.00545454545455,0.0163636363636,0.00909090909091
0.987272727273,0.0,0.0,0.00181818181818,0.0,0.00363636363636,0.00181818181818,0.0,0.00363636363636,0.00181818181818
0.00181818181818,0.00545454545455,0.00363636363636,0.00363636363636,0.00363636363636,0.0109090909091,0.949090909091,0.0,0.0163636363636,0.00545454545455
0.0,0.890909090909,0.0327272727273,0.00363636363636,0.00727272727273,0.0163636363636,0.0309090909091,0.0,0.0181818181818,0.0
0.0,0.0781818181818,0.0181818181818,0.0327272727273,0.0509090909091,0.0654545454545,0.643636363636,0.0163636363636,0.0836363636364,0.0109090909091
0.00181818181818,0.0254545454545,0.0254545454545,0.810909090909,0.0,0.02,0.00545454545455,0.00909090909091,0.0218181818182,0.08
0.0,0.0109090909091,0.0,0.00181818181818,0.0145454545455,0.0,0.967272727273,0.0,0.00545454545455,0.0
0.0,0.0163636363636,0.0272727272727,0.894545454545,0.0,0.00909090909091,0.00181818181818,0.00363636363636,0.00181818181818,0.0454545454545
0.0,0.00181818181818,0.0,0.00181818181818,0.00363636363636,0.00727272727273,0.983636363636,0.0,0.00181818181818,0.0
0.00727272727273,0.00545454545455,0.0,0.00181818181818,0.04,0.0109090909091,0.907272727273,0.00181818181818,0.0218181818182,0.00363636363636
0.00545454545455,0.00727272727273,0.0290909090909,0.0109090909091,0.04,0.00363636363636,0.00181818181818,0.852727272727,0.0436363636364,0.00545454545455
0.00727272727273,0.00181818181818,0.00181818181818,0.0,0.0290909090909,0.00181818181818,0.950909090909,0.0,0.00727272727273,0.0
0.0290909090909,0.00363636363636,0.0,0.0272727272727,0.0109090909091,0.674545454545,0.0381818181818,0.00727272727273,0.0236363636364,0.185454545455
0.0127272727273,0.1,0.00545454545455,0.02,0.0454545454545,0.0672727272727,0.00545454545455,0.127272727273,0.0181818181818,0.598181818182
0.0,0.0254545454545,0.952727272727,0.00545454545455,0.0,0.00181818181818,0.00363636363636,0.00181818181818,0.00363636363636,0.00545454545455
0.0,0.00909090909091,0.807272727273,0.116363636364,0.0,0.00181818181818,0.00363636363636,0.00909090909091,0.0472727272727,0.00545454545455
0.0,0.969090909091,0.00363636363636,0.0,0.00363636363636,0.0,0.00363636363636,0.00181818181818,0.0181818181818,0.0
0.00545454545455,0.00363636363636,0.0,0.0145454545455,0.0,0.0272727272727,0.00181818181818,0.00181818181818,0.0109090909091,0.934545454545
0.00181818181818,0.00909090909091,0.00363636363636,0.0127272727273,0.0363636363636,0.00363636363636,0.0,0.867272727273,0.0309090909091,0.0345454545455
0.00363636363636,0.00909090909091,0.00181818181818,0.0109090909091,0.00181818181818,0.02,0.0,0.00363636363636,0.00909090909091,0.94
0.0127272727273,0.0,0.0,0.00181818181818,0.0436363636364,0.0218181818182,0.914545454545,0.00181818181818,0.00363636363636,0.0
0.00545454545455,0.0363636363636,0.0218181818182,0.0327272727273,0.0836363636364,0.0145454545455,0.00363636363636,0.754545454545,0.0454545454545,0.00181818181818
0.150909090909,0.0218181818182,0.0163636363636,0.00909090909091,0.158181818182,0.150909090909,0.0181818181818,0.301818181818,0.0327272727273,0.14
0.0,0.0509090909091,0.06,0.514545454545,0.00181818181818,0.129090909091,0.0,0.116363636364,0.109090909091,0.0181818181818
0.974545454545,0.00181818181818,0.0,0.0,0.00545454545455,0.00727272727273,0.00181818181818,0.0,0.00545454545455,0.00363636363636
0.0,0.152727272727,0.0472727272727,0.0254545454545,0.0272727272727,0.00181818181818,0.0654545454545,0.00727272727273,0.645454545455,0.0272727272727
0.967272727273,0.0,0.00181818181818,0.0,0.0,0.0145454545455,0.00181818181818,0.0,0.00727272727273,0.00727272727273
0.00363636363636,0.0309090909091,0.183636363636,0.429090909091,0.0145454545455,0.12,0.0527272727273,0.0181818181818,0.107272727273,0.04
0.00545454545455,0.276363636364,0.0145454545455,0.0236363636364,0.0781818181818,0.0636363636364,0.00909090909091,0.0236363636364,0.105454545455,0.4
0.0109090909091,0.0327272727273,0.0109090909091,0.0163636363636,0.0145454545455,0.0181818181818,0.861818181818,0.00363636363636,0.0181818181818,0.0127272727273
0.0,0.0127272727273,0.0218181818182,0.0727272727273,0.0163636363636,0.00727272727273,0.0,0.796363636364,0.02,0.0527272727273
0.00181818181818,0.0127272727273,0.00363636363636,0.0145454545455,0.00545454545455,0.876363636364,0.0109090909091,0.0218181818182,0.0290909090909,0.0236363636364
0.0,0.00363636363636,0.785454545455,0.0981818181818,0.0,0.00181818181818,0.0,0.00727272727273,0.0890909090909,0.0145454545455
0.00181818181818,0.190909090909,0.0672727272727,0.0490909090909,0.00363636363636,0.00363636363636,0.0545454545455,0.0127272727273,0.587272727273,0.0290909090909
0.00181818181818,0.0527272727273,0.0636363636364,0.116363636364,0.00545454545455,0.0709090909091,0.0,0.0272727272727,0.2,0.461818181818
0.00727272727273,0.227272727273,0.00545454545455,0.00363636363636,0.0745454545455,0.0709090909091,0.52,0.00545454545455,0.0781818181818,0.00727272727273
0.0,0.0163636363636,0.118181818182,0.68,0.00545454545455,0.0127272727273,0.00363636363636,0.0745454545455,0.0581818181818,0.0309090909091
0.00363636363636,0.06,0.0109090909091,0.0181818181818,0.00727272727273,0.00545454545455,0.00727272727273,0.0145454545455,0.836363636364,0.0363636363636
0.0,0.930909090909,0.00727272727273,0.00181818181818,0.0127272727273,0.00545454545455,0.0163636363636,0.00727272727273,0.0181818181818,0.0
0.0,0.0145454545455,0.0490909090909,0.850909090909,0.0,0.0127272727273,0.0,0.00363636363636,0.0236363636364,0.0454545454545
0.0,0.834545454545,0.0436363636364,0.0472727272727,0.00181818181818,0.00909090909091,0.00909090909091,0.00181818181818,0.0254545454545,0.0272727272727
0.00909090909091,0.0436363636364,0.0236363636364,0.0781818181818,0.0109090909091,0.143636363636,0.0,0.0290909090909,0.403636363636,0.258181818182
0.00727272727273,0.0872727272727,0.0181818181818,0.0345454545455,0.510909090909,0.0145454545455,0.0672727272727,0.169090909091,0.0472727272727,0.0436363636364
0.0,0.705454545455,0.0290909090909,0.0381818181818,0.00545454545455,0.00363636363636,0.00363636363636,0.02,0.192727272727,0.00181818181818
0.0,0.674545454545,0.0581818181818,0.0309090909091,0.0345454545455,0.0636363636364,0.0127272727273,0.0127272727273,0.0872727272727,0.0254545454545
0.02,0.00545454545455,0.0145454545455,0.0909090909091,0.00363636363636,0.732727272727,0.00909090909091,0.00181818181818,0.0109090909091,0.110909090909
0.00181818181818,0.105454545455,0.00545454545455,0.00727272727273,0.765454545455,0.00181818181818,0.0927272727273,0.0145454545455,0.00545454545455,0.0
0.00181818181818,0.0418181818182,0.0145454545455,0.0109090909091,0.0181818181818,0.00363636363636,0.856363636364,0.00909090909091,0.0309090909091,0.0127272727273
0.00545454545455,0.0127272727273,0.0,0.0,0.969090909091,0.0,0.00545454545455,0.00363636363636,0.00181818181818,0.00181818181818
0.0,0.00545454545455,0.0381818181818,0.843636363636,0.00363636363636,0.00909090909091,0.0,0.0290909090909,0.0363636363636,0.0345454545455
0.0981818181818,0.0218181818182,0.0254545454545,0.0545454545455,0.161818181818,0.0127272727273,0.00909090909091,0.532727272727,0.0454545454545,0.0381818181818
0.0781818181818,0.105454545455,0.0181818181818,0.0,0.147272727273,0.0927272727273,0.154545454545,0.0381818181818,0.338181818182,0.0272727272727
0.976363636364,0.0,0.0,0.0,0.00181818181818,0.00181818181818,0.00727272727273,0.00363636363636,0.00181818181818,0.00727272727273
0.00363636363636,0.00181818181818,0.00545454545455,0.00181818181818,0.0436363636364,0.0145454545455,0.929090909091,0.0,0.0,0.0
0.0,0.18,0.605454545455,0.0490909090909,0.00909090909091,0.0381818181818,0.00727272727273,0.0145454545455,0.0690909090909,0.0272727272727
0.0,0.02,0.914545454545,0.0290909090909,0.0,0.00727272727273,0.00909090909091,0.00363636363636,0.0163636363636,0.0
0.0436363636364,0.0854545454545,0.00181818181818,0.00727272727273,0.687272727273,0.0181818181818,0.0272727272727,0.0327272727273,0.0545454545455,0.0418181818182
0.992727272727,0.0,0.0,0.0,0.0,0.00181818181818,0.0,0.0,0.0,0.00545454545455
0.0181818181818,0.00181818181818,0.00181818181818,0.00545454545455,0.896363636364,0.00909090909091,0.0109090909091,0.0272727272727,0.0218181818182,0.00727272727273
0.0,0.00181818181818,0.0,0.0,0.0,0.998181818182,0.0,0.0,0.0,0.0
0.00909090909091,0.00545454545455,0.00363636363636,0.0818181818182,0.00181818181818,0.0272727272727,0.0,0.0,0.00727272727273,0.863636363636
0.0,0.00909090909091,0.00363636363636,0.00181818181818,0.00545454545455,0.00545454545455,0.972727272727,0.0,0.00181818181818,0.0
0.00909090909091,0.0418181818182,0.0,0.0127272727273,0.0981818181818,0.0636363636364,0.00363636363636,0.0745454545455,0.0509090909091,0.645454545455
0.0,0.892727272727,0.0472727272727,0.00363636363636,0.00181818181818,0.0163636363636,0.00727272727273,0.0,0.0272727272727,0.00363636363636
0.0,0.0,0.00545454545455,0.967272727273,0.0,0.00181818181818,0.0,0.00727272727273,0.0109090909091,0.00727272727273
0.0,0.00181818181818,0.0290909090909,0.874545454545,0.0,0.0345454545455,0.0,0.0,0.00363636363636,0.0563636363636
0.585454545455,0.0290909090909,0.0163636363636,0.00545454545455,0.1,0.0418181818182,0.0618181818182,0.0472727272727,0.0709090909091,0.0418181818182
0.00181818181818,0.00181818181818,0.00181818181818,0.0,0.0218181818182,0.927272727273,0.0,0.0290909090909,0.00363636363636,0.0127272727273
